FPS:,90
ResolutionHeight:,480
ResolutionWidth:,640

ObjectFound,WebcamRead,GaussianBlur,ColourConversion,SelectMode,InRangeMorphOpsDisplayDirection,TrackFilteredObject,PIDDist,Facendi,PutText,ShowImage,TimeWaitKey,Frame,MorphOps,DisplayDirection
1,296408,313,8360121,1042,7953139,7178393,156,1233291,4196650,11494210,20543712,87620726,25527086,3489,
1,200522,104,5587442,1458,7896160,7094017,156,1174384,3742531,10273991,21008507,82501412,25244688,2083,
1,68698,156,5031865,469,7482874,7344749,156,1136155,3926907,7877200,20790277,79196957,24919009,4583,
1,218751,156,6302865,1042,7661990,6332917,156,1319074,4159774,10775766,21094653,83708036,24954113,833,
1,294429,156,5016916,1406,8136421,7124174,156,992768,3753260,10728266,20954496,82570944,25320783,1198,
1,84063,104,5434889,417,7478031,7798241,312,1172822,3987794,7985171,21055434,80534104,24868330,1666,
1,320627,156,5042594,1511,7803554,6550940,156,1233448,4157847,10684411,20850849,82794122,25389481,2032,
1,219533,260,11635096,886,8152515,5964164,156,1088550,3988366,11166134,20926371,88721098,25038436,729,
1,166824,105,6830733,990,7914701,7332404,208,1042040,3726125,9566797,20527930,83248397,25781307,1980,
1,80939,157,7388394,781,9161117,8415799,313,1231260,3928418,8408663,20713817,85065183,25157656,2448,
1,185679,156,6247030,781,7963139,6947661,261,1391574,3927897,11210249,20268032,84212779,25285052,2135,
1,171616,156,6256406,729,7897722,5844319,156,1005582,3815084,10897694,20742931,82377661,25239584,677,
1,244637,156,7225632,625,7955222,7429124,469,1205739,3779354,8660020,22192788,84215852,25204687,1094,
1,101720,104,7953868,781,9084763,8270693,157,1225739,3855396,8164286,20249595,84952888,25384740,2812,
1,176668,365,15616744,885,8077671,8205172,208,1202979,3959147,8263297,26065215,97157260,25007915,4896,
1,79896,157,9470651,1511,9145336,7772147,365,1236833,4088523,8070952,20878349,86308317,25017654,3073,
1,155418,677,6378334,313,7846731,7187716,156,1477356,4145399,10620453,20972830,84818043,25273803,781,
1,190783,156,11553324,416,7803450,9377942,312,1436730,4149045,10643474,20191990,91128668,25033019,990,
1,127709,156,6221510,573,8081629,6050623,156,1110999,3745187,11317333,20600066,83189489,25420887,3281,
1,262919,156,6510158,1250,8297152,7800117,156,1318136,3705291,8506216,23515246,85604821,25167812,1510,
1,90261,156,11415928,625,9020752,7762044,156,1187614,3786020,8211734,20459127,87455201,25039008,4375,
1,158595,157,6422657,938,7576521,6080467,157,1134176,3847896,11053320,21042309,83136206,25125155,2135,
1,242554,313,6823077,520,7858242,6787817,104,998707,3700135,9846487,20771318,82945580,25553440,5364,
1,70365,157,4965718,677,7562458,8276370,208,1209801,3892480,8370173,20626785,80192693,24828903,5156,
1,149585,104,6820785,573,7732355,5915934,312,1060269,3939199,11780566,20909652,83970432,25156718,990,
1,261721,156,7612667,469,7844752,7215841,156,1058030,3634145,9844977,20114593,83384645,25458179,1510,
1,68907,156,5506400,365,7606730,7931732,156,1068290,3707218,7870638,20813401,79629874,24783277,2500,
1,150939,104,6669742,1094,7973919,7320373,156,1275844,4150815,10484722,20894860,84745177,25128436,834,
1,142345,156,6563023,990,7741001,5926872,261,1123395,3769979,10914048,20483397,81956352,24948800,833,
1,215992,156,7479072,937,7882773,7841106,156,1238291,3723729,8744030,20372772,83030788,25194738,2084,
1,106303,157,9544505,729,9064449,8437361,156,1046154,3914094,8156004,20227979,85797008,24930986,7083,
1,163022,156,6511356,625,7652511,9536693,261,1305271,4073888,10550764,20256000,85423360,24919528,1250,
1,205991,156,6240885,521,7908294,5995778,208,1073029,3833000,11303010,20657098,82643337,25161457,990,
1,69428,156,5539576,312,7554489,8346631,156,1247979,3773677,7973347,21105486,80779780,24869736,2083,
1,158491,156,6534168,729,8072775,7282143,156,1355376,4017064,10708474,20514388,84282257,25187499,1979,
1,115262,156,6423178,2604,7781470,6218437,157,1110478,3802063,11025767,20608607,82458387,25020726,1146,
1,180522,156,6619795,1979,7966784,7405686,365,1152874,3802791,9159034,21907211,83935013,25351615,1510,
1,86563,104,7564645,573,8690072,8598143,156,1202562,3877949,8359391,25789535,89927353,25295416,3646,
1,86719,105,9592110,313,9012574,8390641,156,1240843,4185920,8305537,26320373,92594145,24967236,5937,
1,83699,104,10275605,625,8976480,8011525,157,1282042,3985866,7958138,25247395,91286010,25049945,1563,
1,82084,261,10674255,416,8805229,7980117,156,1191052,4019668,8157098,25177238,91614815,25032758,2292,
1,114792,104,14121471,469,8258817,6237343,156,1132249,3823730,8770332,20580222,87891712,24469941,1511,
1,100209,104,5780360,417,7791210,7920638,104,1364386,4242170,10760193,20189749,84038971,25214894,2031,
1,107605,104,7709126,573,7900690,5964424,156,1217719,3958314,10941131,20840015,84146108,25039998,1042,
1,174741,104,8829343,313,7996681,6969953,157,1129593,3801802,9508568,20296833,84525173,25501459,2500,
1,107605,157,11813691,3646,8657050,6300833,156,1083915,3816646,8895281,21582886,87091028,24472805,1250,
1,162449,156,5776141,364,8104285,6880577,208,1318917,4231232,10755974,20298084,83466415,25175780,2031,
1,193491,157,6511877,677,7950586,5900881,157,1076520,4015762,11049466,21164288,83463186,25131039,1093,
1,165209,156,8064493,833,8237568,7040006,156,1033863,3823469,9589453,20637773,84546423,25592971,1667,
1,96407,157,6807868,729,8687415,7660010,365,1213135,4015398,7995638,20956474,83043077,25228124,1250,
1,183075,156,14865747,2552,9136272,9003147,468,1449856,4391442,9332316,22666019,98276222,26805949,3593,
1,121928,104,5966663,313,8542362,9370129,208,1299333,4499620,9929977,21046371,89509848,28413514,3802,
1,179429,104,5988799,521,8710593,7916367,365,1863557,4592382,12309684,20480376,90752567,28223877,2552,
1,172866,313,5679369,469,8899291,7634646,156,1490116,4410349,11993796,20985067,89442712,27469809,885,
1,378128,156,5325408,1875,8429652,7007506,261,1387928,4794101,11949212,20919078,90040113,29053154,2344,
1,105730,105,3727791,625,10915297,6540730,156,1427303,5061083,11949057,20620534,88991823,27592622,729,
1,150002,156,6377657,625,9728622,6302604,209,1220062,4579048,12476404,20650638,90267042,27793405,2344,
1,235471,469,5892548,729,9246586,6417813,208,1181936,4366286,12570884,20701315,89710943,28411170,3020,
1,254013,937,10249251,417,9453463,6139633,157,1347563,5657025,12759376,21172466,96161517,28740600,2396,
1,174428,104,3635030,573,9696798,5994215,156,1159229,4320192,12306664,20678867,86554510,28203252,1094,
1,255939,833,4270920,521,9771695,7500113,156,1127822,3757531,12014785,20778139,88031813,28270751,1615,
1,72917,156,3297423,364,10632639,8096890,157,1183916,3739770,9182262,21248351,85754659,27716477,1927,
1,94168,156,6171978,677,10926495,8221161,365,1358553,4022793,8198453,23019563,90874910,28390336,9583,
1,102397,156,3542477,625,8828041,9718569,313,1445272,4359827,9006011,20694805,87235348,28900132,2500,
1,164532,104,3441799,521,12012650,8604914,365,1270791,4427328,10093937,21094495,90143810,28561275,1615,
1,150418,157,4627538,364,7655531,7911680,156,1220791,3998158,10792120,20827410,82614113,25024475,1094,
1,236304,260,8628821,1302,8060014,5799162,313,1126832,3772843,10540347,21016682,84555327,25088434,2344,
1,75625,157,3178828,521,7622302,8125066,156,1232771,3919251,9057522,20488188,78752936,24614836,2917,
1,236773,156,3878156,468,9351274,8098764,156,1264698,3897740,10906235,21158038,88644266,29062685,781,
1,174324,156,3695603,625,7974180,6300364,156,1035373,3756489,11412645,20659335,80383313,25135570,2291,
1,72084,104,3305965,573,7671834,7883814,156,1155218,3814979,7817251,20677981,77469748,24687390,8125,
1,174950,157,5996767,417,7749126,5943746,157,1205323,3864563,11284154,21187620,82660831,24838067,937,
1,330888,885,4244566,313,8031264,7092714,208,1121467,3646332,9012365,20150581,79078822,25097497,1771,
1,129845,157,3612530,313,7634802,7423758,156,1385012,3906803,10983111,20239592,80931181,25185362,1458,
1,105262,469,3650551,573,8058294,6068956,157,1117874,3910761,11094674,20590012,80088778,25241404,2552,
1,77501,104,3300600,312,7648188,7567770,156,1123030,3986855,7776105,20643658,77455944,24742962,1146,
1,204741,156,3828990,625,7954388,5856506,1042,1047248,4018366,11132018,20676836,80382009,25199841,937,
1,184168,209,4032480,2917,8156681,7432091,313,1128030,3796906,8206786,21954034,80310342,25020100,1875,
1,134949,157,3630342,313,7611364,7447300,157,1371834,3937116,11328791,20937671,81928429,25044892,4219,
1,165522,104,3692686,677,7882460,6150832,260,1159905,3627738,11217800,20566262,79889871,25175882,2604,
1,77084,365,3287058,313,7612718,7904231,156,1157561,3831854,7750688,20728815,77621883,24704889,1198,
1,150939,156,3716437,625,7932826,6070622,156,1179541,3721958,11114726,20736106,80031851,25072079,781,
1,175157,157,4182847,729,8236526,7370997,157,1163082,3799979,8237463,22106170,80680137,25000151,5573,
1,104115,208,3621071,1354,7722563,7747512,365,1466158,3978574,10933006,20898556,81995565,25045985,1093,
1,194064,157,3674040,469,7823814,5869423,156,1097821,3791906,11096184,20531365,79570231,25256195,1042,
1,89324,156,3306485,468,7604906,7804490,156,1223552,3952428,7977304,20716262,77778133,24738743,2813,
1,229220,156,3758625,781,7986783,5880204,156,1129280,3853000,10997537,21019547,80375289,25184580,2657,
1,244846,157,3991178,573,8476527,7221777,156,1203604,3868104,8051368,23097480,81531497,25004943,4166,
1,114376,156,3568258,364,7641937,6698440,156,1289333,4128419,10785244,21190589,81275558,25157132,1041,
1,153439,156,3734249,521,7886939,6497761,156,1120322,3877584,11048423,20356207,80248205,25232497,2032,
1,213856,104,3897375,677,8572101,7217403,416,1371782,3836230,8074701,24478636,83284949,25240622,4584,
1,114220,156,3739614,364,7481831,6614533,416,1270895,4049825,10104613,20636314,79691274,25196976,886,
1,159481,260,8314495,521,9109136,6331666,365,1319698,4365765,11346915,20603188,87876861,25842554,938,
1,301721,208,6722659,365,8716737,6222447,156,1105738,3796124,11534834,20645324,86211171,26795478,1146,
1,214428,104,9291430,990,8722310,7447925,208,1141311,3600133,10516753,20757304,88550669,26576518,6510,
1,71302,156,5076969,416,7812511,7940794,468,1265115,4083210,7881001,20325894,80310029,25475416,2396,
1,182084,573,8512725,625,8332567,7718760,156,1469491,3972167,11276133,20274956,88136497,25830158,1041,
1,143230,156,7307142,520,8430589,6419011,157,1305480,4178471,11320248,21135120,86491796,25765314,1042,
1,287242,156,4004564,365,8443037,7325163,156,1081988,3853677,10673055,20153653,82621869,26519642,3020,
1,74376,156,3406851,729,7682562,7289226,365,1211364,4171180,7978971,20786471,78992152,25712970,2552,
1,176408,156,3367371,521,8270848,6104425,313,1280792,4305035,11360092,20614855,82838694,26819124,833,
1,288284,157,3387996,1406,8507674,7530530,156,1101519,3874198,9889924,20967618,82005770,26189952,1615,
1,77188,104,3291798,417,7805168,7822199,677,1167926,3928521,8236942,20521000,78652774,25429686,10313,
1,202398,156,3752791,625,8748040,6238488,365,1235479,4216180,11302436,20750897,83301510,26366776,678,
1,266565,157,4072638,886,8450902,7350372,156,1061988,3615707,10209458,20182715,81794935,26291724,1979,
1,79167,104,3335027,521,7754386,7445060,365,1258917,3914146,9073250,20912669,79453406,25387654,1250,
1,164636,104,3817687,1459,8472413,6348280,156,1141415,4028939,11352488,20408655,82611661,26513237,5677,
1,194116,156,7767719,989,8835853,7910221,157,1172249,3876542,10568211,20723137,88255769,26896156,1875,
1,71719,104,5140771,260,7907460,9075125,156,1112457,3844510,8519392,21766374,83730626,25958492,2552,
1,111511,104,5302647,312,8424704,8223348,260,1190895,4245295,9689870,20718033,84643550,26406048,1823,
1,194845,105,8663299,468,8329338,7104173,208,1454647,4212898,11063006,21051421,88333163,25706823,4427,
1,205158,156,6946514,520,8010638,6116821,208,1172978,4023366,11536239,20762356,84960428,25795990,1198,
1,282919,417,7352768,417,8747258,6213332,105,1085269,3724665,11444155,20984597,87131695,26993188,1510,
1,85834,156,5145146,365,8074128,9807163,156,1118759,3678363,8281734,20460531,82561242,25625884,1615,
1,256773,156,6442136,468,9208512,5941871,156,1086571,3943104,11497437,20928086,86311220,26627924,2187,
1,195053,573,8444287,469,8569184,7846418,156,1150791,3744093,10740452,21026212,89201816,26467141,6614,
1,111615,104,8330692,573,10002998,6915889,156,1139853,3768728,9215127,21706530,87770138,26351203,1979,
1,105105,156,8591997,677,10500033,6662866,157,1114801,3753676,9325336,24742232,90693235,25599999,1146,
1,94167,156,7469019,416,9097626,8681060,157,1187353,3947115,8469392,20560635,86194240,26273182,2917,
1,160418,104,5477597,730,8603090,8993979,157,1303969,4237430,10489460,20816470,86213666,25566718,677,
1,227918,156,5261396,833,8139858,5907444,157,1068498,3835812,11287331,20445373,82747336,26318182,781,
1,83907,156,4966290,625,7855897,8496839,156,1223396,3747947,7971731,24537907,85041625,25910054,1250,
1,118699,104,9213565,833,9483410,7852251,313,1132249,3904927,8176003,24646085,90261251,25411091,4063,
1,124219,468,12233693,521,9114865,7540582,260,1171052,3939563,8623924,20629646,89118116,25386976,833,
1,163387,156,5115770,781,8570173,7694281,156,1258864,4133106,10707586,20812929,86135540,26847509,937,
1,210106,886,5257855,572,8822258,7148860,156,1229541,4358212,10528522,20493759,86052727,27120896,1511,
1,241043,156,6384791,729,8279806,6193852,260,1147040,3748624,10992068,21139442,85014489,26360161,2083,
1,186564,157,5358169,677,8653768,7481728,468,1213187,3705082,8848874,21231473,83182548,26034377,1614,
1,87866,156,8705539,416,9729505,7293027,469,1220114,3929980,8056888,24635460,91506000,27360586,2083,
1,89324,104,12454736,730,9292054,6033174,261,1142092,3665186,8721842,21085796,88146650,25281038,885,
1,91198,104,16713000,312,8122670,6232029,156,1116623,3851021,8743664,20855480,91754231,25667187,2187,
1,81876,156,3767634,2291,8277306,6818284,156,1273031,4249774,10721805,20980273,82756917,26105002,1458,
1,215731,364,5543795,677,8619288,6193747,156,1138863,3988418,11677126,20911731,84600005,25933126,729,
1,183543,104,5409471,469,8522725,7245058,156,1119228,3858209,9233512,20485790,82567645,26237139,1042,
1,98334,157,8433974,937,9151845,8107670,156,1249802,4065918,7998137,24714366,89653327,25493174,6042,
1,136563,156,10994568,625,9479764,7410372,156,1212458,3917688,8079441,20918398,88240295,25680155,1719,
1,170991,156,5233115,469,8287931,7264381,156,1411783,4193888,10915974,20805636,84275523,25582967,834,
1,220106,157,5764578,625,8378349,7885116,156,1234645,4105346,11078996,21181629,86380071,26053751,1563,
1,252658,156,5393013,1510,8388088,7124172,156,1128342,3893573,10478417,20910324,84005417,26131305,2396,
1,108595,157,6298384,521,7920688,8271421,156,1157145,3907219,8030846,24317019,85342928,25110828,1250,
1,103751,156,11554052,468,9586952,6296041,156,1114436,3978001,9193928,20861210,87918938,24894159,1979,
1,126512,104,5363689,417,8582622,8007148,468,1395324,3965605,10543523,20287820,84530630,25925938,1875,
1,196876,105,5806765,573,8365223,6181717,156,1185999,4105658,11008735,20499123,84021198,26161670,4010,
1,220471,156,5522336,677,8740018,7308288,157,1116155,3810187,9911278,21744029,84794380,26110940,729,
1,97917,104,3726645,573,8025638,7388445,157,1389490,4121803,8285223,20348705,79622620,25717551,2656,
1,158908,104,7401518,1823,8238765,7272507,208,1326938,4347066,11145663,20627249,86835021,25847917,885,
1,241512,156,5989527,885,8624913,6060778,156,1175478,4054511,11478634,20421311,85126519,26676412,2448,
1,228231,156,7918605,1614,9041114,7160683,156,1089540,3863833,10351698,20670948,87219868,26609745,1302,
1,123334,156,6340363,365,7847823,8588142,157,1090009,3843156,8157878,26728809,88240918,25287703,2032,
1,102813,157,11147120,573,10301385,6358958,261,1101988,3857687,8869811,20178809,87374400,25160307,885,
1,107918,105,6917556,312,8800123,8930749,365,1242042,4066491,10056852,20272351,86904970,26120210,5000,
1,195470,156,6571616,468,8371838,6265936,156,1268083,4300347,11328268,20478602,85224957,25947240,886,
1,263127,104,3836593,469,8428766,7250371,157,1028394,3874406,11047485,20296934,82738322,26439223,1823,
1,80105,157,3311589,364,7722406,7905532,156,1260948,4099355,7964074,20517769,78553965,25373902,2344,
1,208075,104,3727530,469,8848249,6052861,156,1300219,4086179,11615041,20562822,83555827,26655996,2240,
1,288023,157,4278003,573,8543662,7051983,156,1048706,3675602,9981799,20842563,82387380,26369065,2448,
1,98491,156,3385287,261,7728864,8050430,156,1260062,3935084,8015949,20605790,78853289,25472704,1875,
1,170001,104,3856646,677,8598350,5967600,208,1120998,4047740,11793116,21192254,83526296,26234377,2500,
1,301044,104,3926438,260,8584861,6840941,156,1028081,3856646,10107789,20255058,81406852,26230679,6198,
1,110834,261,3648727,312,7662040,7650686,313,1286468,4140658,8660746,21013138,79777828,25223379,2031,
1,124115,104,5620045,312,8399651,6840523,157,1111728,3839354,10159040,20274850,82911082,26297190,990,
1,116823,104,6338696,365,8037044,8319025,209,1117092,3818364,8197514,22261742,83777704,25354943,3073,
1,101563,104,10276697,521,9985810,7867459,156,1258396,4050502,7960116,24555770,92038031,25693539,9480,
1,96719,156,9647369,312,10076018,8500589,156,1212406,4087949,7965480,24129361,91837456,25807447,2032,
1,109167,104,8183347,260,8682570,7772250,156,1209541,4002532,10003361,25691352,91455578,25493798,1354,
1,100678,104,5827547,990,8386370,8052044,208,1200218,3957271,10962328,20531415,85026880,25683227,2292,
1,160626,157,5090614,989,8652049,6202237,156,1240635,4044720,11093006,20341465,83181552,25850207,2239,
1,253856,156,5448586,469,8233711,7114380,156,1044227,3636904,9772109,20532821,82488942,26181251,885,
1,76668,156,8435276,364,8487151,7818656,208,1176571,3716697,8801164,23434823,89341028,26986883,1927,
1,88907,156,8288921,417,11159309,6227966,208,1161051,3738519,10333728,20096203,87429919,25974322,938,
1,143490,156,13082397,834,10055549,6436406,156,1223239,3878521,9914090,22532107,93545645,25802759,3073,
1,111459,156,7752875,729,11001650,8622777,156,1239906,4095345,9609973,20523445,90746769,27381001,886,
1,150365,157,6720418,834,11985253,8962415,261,1249437,3882322,9442159,20822614,91171564,27304542,1302,
1,142032,156,9005801,834,11022485,6133695,156,1130217,3834301,9263147,21115898,88026018,26014531,1406,
1,190991,157,12734320,834,10121592,6278176,156,1153291,3894198,10536647,20533758,91859538,26058646,2448,
1,98647,782,8545381,833,10804514,8200899,313,1241208,4241284,8407411,23274457,92601992,27214020,1042,
1,87917,156,9353669,573,10836754,7535112,156,1396939,4331858,8764080,22953518,93167204,27324386,3125,
1,85730,157,10327114,678,11240195,6256821,157,1213916,3883468,10061122,21089440,90543537,25993593,2709,
1,81824,157,12418380,625,10384250,6142653,260,1112092,3847895,9379034,20688967,90289523,25849113,2500,
1,169481,156,5007332,364,9656900,8913561,156,1243187,4588005,9338877,20456257,87840858,27814285,1718,
1,150522,156,6733543,833,8786841,8959499,417,1385220,4486702,10535813,20463029,89723321,27293655,1406,
1,169636,156,6783804,885,8638454,7891157,156,1517356,4677069,11803532,20739958,90827341,27493710,989,
1,157084,104,6632813,573,9048406,9857683,156,1557148,4620245,11778896,20594175,92031777,27100112,2032,
1,220210,157,7069223,469,8976478,7609175,417,1424126,4946498,11681031,21024074,91058384,27372719,1146,
1,206616,104,6505364,938,8691424,6374947,156,1154071,4536547,12320359,21252774,88618625,27069644,1041,
1,366044,157,6382916,781,9736484,6342186,157,1253551,4906185,12722289,20754229,90836663,27619908,938,
1,309117,104,6487395,573,9454711,6148435,157,1201937,4376076,12369213,21115117,89486548,27603137,2187,
1,433076,156,7949647,625,9438981,6137757,156,1254177,4088106,11855667,20762406,90318587,27919233,1042,
1,202032,156,9632890,938,10005810,6241144,208,1141727,4171648,12467182,20629383,92518238,27559022,833,
1,361721,104,8382411,313,9745807,6245102,260,1139489,4219044,12209056,20806155,91497917,27985952,938,
1,264325,156,8306681,990,9776380,6380155,156,1179124,4323629,12041710,20447246,91351666,28225277,4427,
1,355471,104,8453088,469,9633618,6279946,156,1119800,4108470,12155461,20875792,92017556,28665385,937,
1,97553,104,4898789,625,8187982,9201115,208,1164749,3852531,8502568,21500171,84274787,26528857,1719,
1,143907,157,5365668,625,9441794,10090602,156,1292041,4422171,8256004,24288735,91790887,27857513,4219,
1,90782,156,5333949,313,9036635,9915027,156,1509230,4477692,8612829,23841284,91513750,28091058,9948,
1,79740,157,5716660,833,9526638,9592316,312,1265375,4449879,8337202,21206367,88634456,27651939,1198,
1,145678,156,6622813,573,9449450,9263199,260,1358813,4562745,10005497,20562716,90312230,27736211,2344,
1,179897,156,6646094,573,9211063,8762205,208,1346260,4522588,10504302,20502091,90393845,27951889,782,
1,183022,104,6602344,469,9027572,7977512,156,1663920,4573839,11666239,20568445,90745099,27477511,2240,
1,182137,156,6930212,469,8891946,7718447,156,1365427,4954935,12133222,20413600,90750983,27260426,886,
1,102188,104,6827607,729,9125906,7997303,313,1775587,4731184,12241972,20668706,91903335,27377770,1875,
1,167918,156,6887607,729,9252313,9788151,157,1653294,4602485,12113846,20734071,93050480,27304019,885,
1,237606,104,7252037,2969,8871581,7849229,157,1775066,4694777,12266348,20775530,91405727,27225789,3230,
1,255731,104,6765158,781,9001477,7950845,208,1762358,4677224,12260514,20728602,91521300,27632303,937,
1,187918,156,6839742,625,8978822,7836469,156,1717566,4737954,11979262,21025168,91071454,27257144,834,
1,196929,104,10106903,885,8522151,7996782,312,1704128,4411285,11908584,20726310,93270012,27135320,938,
1,326774,104,6732605,469,8893561,8065637,156,2064131,4583734,12207441,20637768,91382654,27241935,2500,
1,191877,157,6860732,417,9011791,7829229,156,1557617,4714100,12844581,20833135,92114899,27385738,989,
1,174637,104,6894013,833,8845956,8438765,208,1787462,4393525,11988064,20654226,91399112,27406364,781,
1,195157,104,6200779,1146,8950175,7912875,156,1609388,4889987,12030669,21030896,90935932,27511625,1198,
1,290419,156,5533116,677,10019038,7994907,156,1540325,5048321,11809833,20572663,94427521,30924309,4583,
1,187970,573,6906513,989,9128875,9096323,157,1297093,4474045,10562167,20619122,90836658,27615636,937,
1,227450,156,6599011,729,9162624,8231627,156,1693660,4546859,11750926,20458339,91062545,27467770,938,
1,184794,156,6429530,625,8959550,10150289,521,1682045,4687589,11791188,20736466,92797716,27410374,1198,
1,145366,104,6788335,1094,9050540,8271784,364,1745326,4388264,11787906,20763446,91330725,27592146,1667,
1,250367,156,6538333,677,8966790,8074960,625,1810431,4544776,11957699,20567767,91056139,27560063,729,
1,170522,156,6931565,573,9453982,8483089,469,1783972,4241857,11308006,20749904,91698904,28017983,2396,
1,210367,156,6403123,2396,8997779,7815114,521,1905536,4195763,11587644,20666935,90195872,27586521,990,
1,157136,365,6769064,573,8941842,8192044,156,1849963,4367066,11995616,20816571,91469893,27360321,2136,
1,256408,157,6618542,365,9026321,8574912,157,1755535,4437483,12648694,20416360,91926354,27319592,729,
1,192397,156,6556510,781,9000071,8220482,157,1787514,4483786,12590464,20609434,91653383,27469749,1042,
1,230106,156,10070132,521,8502203,9407106,156,1268344,4322899,10062996,21203761,93431157,27644438,1614,
1,179950,104,6688595,677,8718976,8082668,156,1827567,4650401,11706707,20647143,90776604,27391779,1979,
1,207085,156,6227028,521,8959081,7885062,156,1728868,4603787,11995355,20522610,90633374,27519853,938,
1,168023,156,6488541,1250,8906373,10027111,104,1531887,4395660,11834781,20595111,92349273,27463291,938,
1,155679,156,6668282,781,9511430,7831000,208,1767306,4850403,12082909,20537610,91765466,27536468,886,
1,154845,156,6832138,730,8815695,7573706,105,1366678,5113999,12416817,20938655,91134680,27219799,2760,
1,380992,416,5873067,677,8739913,6816460,157,1437668,5304157,11887646,20331775,89114352,27812096,990,
1,211981,104,9547211,834,9466429,10227789,365,1808140,4519306,11859573,20550006,96318523,27142820,1250,
1,156616,156,6496614,521,8828820,8098398,365,1717045,4615766,12207909,20383911,90855824,27502718,1198,
1,192657,156,6290050,573,9039134,10156643,520,1702670,4602589,11529206,20719018,92430107,27412144,2396,
1,263596,104,5783640,365,8617620,10231539,157,1795847,4866601,11965147,20896102,92819432,27834700,1094,
1,171200,156,6194268,938,8725017,7771520,209,1531991,4774621,11982751,20579851,90142483,27782354,1146,
1,316930,156,6860263,573,8759080,10043100,417,1767879,4532744,12169315,20767247,93498238,27501936,1302,
1,184793,157,5724941,1145,9461533,8286784,156,1746680,4309565,11980407,20627819,90752279,27793970,2291,
1,175886,156,6585833,781,9006946,8053240,157,1680690,4725662,12256191,20608496,91210304,27436727,1041,
1,102344,156,7053077,521,9228771,8075584,209,1851265,4574724,12204888,20557767,91651141,27276622,2239,
1,181668,156,6743647,416,8985175,7848030,157,1555377,4814413,12458692,20722976,91696505,27385372,1041,
1,177241,104,6338853,781,9408772,8273972,105,1987828,4467952,11583320,20727976,91577078,27819907,3854,
1,161824,156,6845470,729,9047468,8085637,364,1873452,4511755,11696654,20608236,91376608,27497405,834,
1,160574,104,6857190,521,8894237,8356525,365,1818139,4527067,11588268,20533236,91144313,27624437,885,
1,295627,104,5847338,417,8848664,10026746,208,1756732,4780142,11773686,20550267,92160676,27681469,834,
1,185575,104,5798223,677,8865539,10301019,521,1808192,4644099,11711863,20658652,92003383,27377612,3437,
1,143543,157,5953954,781,8694287,9930547,417,1837150,4592380,11777592,20523234,91532700,27562926,729,
1,256460,156,6483176,521,9016738,7935792,156,1853140,4813788,12390774,20529537,91617076,27396101,990,
1,170523,104,6689845,677,8986269,7857093,469,1689805,4841080,12121866,20692299,91168427,27384538,886,
1,276929,104,6359217,678,8967258,9819036,157,1687774,4705402,11612123,20344118,92037861,27338081,3333,
1,116928,157,6767970,573,9162728,7918240,156,1692357,4757954,12166086,20578547,91239209,27234746,729,
1,144949,104,6609583,937,8726631,9867682,157,1512356,4799673,11767489,20557142,92711564,27412768,885,
1,167188,157,6638646,2396,8941789,8321368,573,1597878,4408212,11623112,20986884,91462231,27762770,833,
1,148126,156,6522343,521,9675441,9968464,156,1847150,4301596,12019990,20402453,93476258,27563030,2031,
1,213804,156,6601927,573,9141009,8350378,208,1871838,4386284,11460507,20504797,91083166,27812563,885,
1,167918,156,6559844,677,8891945,10078933,417,1867983,4299825,11746447,20715423,92709533,27370737,834,
1,129844,156,6887555,677,8905851,7821103,157,1793869,4723995,11945927,20175367,90472588,27452664,833,
1,108282,156,6900732,885,9146947,7631414,573,1364750,4924570,11900927,20720996,91224155,27383601,1771,
1,198491,156,6401821,469,8978092,6411457,105,1478813,4910247,11950719,20353754,88950960,27416883,937,
1,172293,157,6264111,677,9893672,6210413,156,1241780,4729881,12400566,20545683,90355918,28027200,1041,
1,248231,156,6176507,2187,9739347,6325153,208,1206936,4386597,13218021,20421150,90494878,28095638,3178,
1,242190,156,7176932,417,9569762,6218642,105,1178811,4346284,12624110,20422765,90865506,28278347,2292,
1,219480,364,7637144,417,9800755,6374113,156,1141936,4463264,12740465,20706465,91979525,28296472,3021,
1,477660,364,6847762,469,9893463,6172757,156,1124540,4516130,12494369,20561828,90728162,27910480,990,
1,465837,521,7158703,312,9733826,6294633,209,1176520,4731808,12488379,21129489,92587395,28656892,1146,
1,257710,417,6859377,469,10097996,6159215,157,1144592,4565556,12570151,20502245,91080299,27999595,2865,
1,288908,208,7480215,417,9696222,6400831,157,1151468,4524411,12506349,20391306,91608898,28481630,677,
1,316408,313,6368540,885,9552106,6288279,156,1193135,4286336,12408535,20530162,90179147,28810799,4428,
1,226252,156,8502098,417,9520648,6260101,157,1163603,4014302,12510462,20480160,91927075,28669652,833,
1,155887,104,12135772,468,9962526,6302029,157,1360532,4600192,12653641,21237094,96880499,27737614,2136,
1,228335,104,5841557,1250,9738566,6250049,209,1224957,4343732,12346191,20871935,89737787,28085220,885,
1,230679,469,6422811,937,9222624,6273331,156,1285323,3927896,12279106,20985998,89597473,28552776,781,
1,190261,156,8191991,521,8935955,6337133,208,1174696,3972323,12456192,20492400,91447123,29155593,938,
1,302607,521,8372566,417,9725493,6259060,157,1164592,4454775,13205468,20982769,94004956,28904549,3073,
1,251929,156,7208546,573,9825545,6140882,157,1187509,4408003,12472181,20620422,91041912,28346420,938,
