FPS:,90
ResolutionHeight:,480
ResolutionWidth:,640

ObjectFound,WebcamRead,GaussianBlur,ColourConversion,SelectMode,InRangeMorphOpsDisplayDirection,TrackFilteredObject,PIDDist,Facendi,PutText,ShowImage,TimeWaitKey,Frame,MorphOps,DisplayDirection
1,73750,14567013,3449932,312,7416683,6026273,312,1222962,4082793,10606408,50500955,129695679,31423963,729,
1,75468,14371338,3394723,313,7418714,9109019,104,1271452,4032793,10705105,50206269,132525405,31544328,938,
1,72656,14277327,3317223,365,7523974,6090022,677,1320150,4057897,10790573,50454237,129575627,31325995,781,
1,82708,13515456,3331443,364,7447516,5837628,157,1194004,3852065,11240831,50920068,129080526,31348495,3698,
1,73437,14317692,3421962,677,7598088,8983655,416,1244265,4101960,10479064,51086630,133141756,31444328,886,
1,79218,14467952,3485868,313,7381475,9116311,312,1382910,4000293,10626355,50692829,133007225,31373964,2292,
1,73749,14597795,3434984,365,7414235,9128863,365,1313067,3976856,10561616,50677570,132949830,31356880,2448,
1,89531,14249983,3941856,364,7436215,9121832,2083,1354628,4063262,10521147,50866006,133472431,31417088,2708,
1,71979,14180869,3557119,261,7370537,9029540,260,1423796,4032064,10887031,50131113,132474207,31369693,885,
1,74999,14191234,3445869,312,7433350,9160321,364,1376139,3981752,10512189,50854496,132703582,31320527,781,
1,73073,14117068,3391494,417,7416683,9227143,1198,1459889,3927690,10982968,50802464,133055871,31265579,1354,
1,76614,14167171,3787066,365,7463610,9247560,1093,1414993,4146282,10559064,51034651,133612171,31352714,2240,
1,72813,14174828,3512432,416,7420121,9061415,364,1332494,4040605,10499898,50360799,132266084,31445786,938,
1,77968,14265974,3386390,364,7406892,9165217,156,1419212,3962273,10869323,50772256,133088892,31379277,730,
1,78333,14133578,3410660,417,7438350,5973669,208,1227234,3963419,10876406,50850537,129604065,31340006,677,
1,72135,13851392,3385348,364,7441422,5862524,416,1253327,3962116,10919270,50915850,129549325,31528755,1927,
1,80937,14093474,3409463,365,7427569,9052196,313,1369056,4057793,10724480,50946943,132951236,31397349,782,
1,80573,14026651,3469098,469,7385590,9128497,469,1403691,3987220,10701095,50906890,132836497,31330371,990,
1,87604,14100505,3432588,521,7420902,8971259,365,1322702,4015866,10636095,50254915,132004261,31370631,729,
1,74531,13918162,3324307,260,7429495,9207456,469,1431191,4015918,10641303,51038713,132859258,31390109,2500,
1,81822,13314050,3345088,364,7578557,5858461,416,1208431,3968992,10892604,51028141,129069276,31411724,729,
1,88020,14067536,3392275,1250,7440276,9230477,313,1346191,4137949,10705209,50208093,132611759,31545369,886,
1,74531,14243734,3545869,313,7427777,9168706,521,1387493,3962845,11060416,51074025,133905451,31408234,886,
1,87239,14422848,3444879,364,7416579,9067925,312,1420097,3910345,10607189,50310383,132513478,31431829,2500,
1,74479,14186807,3472692,417,7420173,9224278,521,1298431,4078001,10652605,50438872,132781028,31489485,3750,
1,77447,14152380,3648733,312,7451527,9140269,416,1385462,4085136,10737345,50183092,132811757,31496411,2761,
1,77240,14158474,3471025,468,7387985,9179331,469,1330358,3974460,10684115,51007307,133239725,31601150,885,
1,73073,14213369,3748003,625,7428454,9446622,313,1251505,4071387,10643438,50963505,133765139,31466724,2240,
1,74114,14177432,3445296,365,7446631,8851156,156,1360358,4143522,10665001,50303040,132328947,31413651,989,
1,73385,14223578,3507431,365,7405068,9020426,469,1400670,4003002,10559272,50500538,132508478,31426360,781,
1,76979,14274983,3456806,364,7428766,6584395,572,1436035,4023158,10548022,51014546,130531456,31340527,990,
1,80833,14000506,3406546,365,7532151,9208133,573,1415983,3996127,10548387,50287102,132225719,31376516,2500,
1,75989,13486915,3353317,365,7415277,5903722,260,1191973,3997116,11256248,50743142,129205317,31402766,781,
1,74531,13731862,3379046,417,7582880,5983878,260,1227963,3973835,11418487,50889860,129967344,31350266,781,
1,72864,14208630,3551754,468,7463818,9045477,417,1397858,4130761,10760885,50239238,132757331,31440474,833,
1,75833,13464415,3218942,417,7643036,5840076,468,1158588,3916804,11039217,50577101,128666882,31361725,3802,
1,83541,13494206,3575451,312,7430381,8949437,417,1445879,4068470,11396039,50816423,133633837,31711254,781,
1,71197,13380665,4919404,573,7576370,9193810,520,1351869,3883315,11380674,50915224,134464249,31381255,937,
1,70937,13832694,3214360,521,7665588,5774816,521,1170776,3919669,11019114,50835485,129245160,31385317,781,
1,73594,13721393,3550087,365,7451162,9157613,521,1398118,4166803,11375831,51088453,133934252,31535577,5000,
1,83177,13767486,3269828,417,7610641,6033773,520,1243848,4121699,11054166,50387362,129314171,31396777,937,
1,67396,14345921,3594254,365,7441371,9344018,521,1375931,4296334,10705469,50433508,133386130,31389693,729,
1,69792,14015036,3838158,468,7437985,9066258,469,1255775,4168366,11779995,50820486,134183626,31363704,1198,
1,50104,14149151,4693259,313,7500172,6351220,260,1184995,4168417,10721459,50176530,131365828,31984534,3021,
1,84271,13931548,3160558,312,7587099,5851326,313,1296036,4053002,10925000,50519601,129094380,31365006,834,
1,77499,8546053,4020137,312,7560589,5642004,157,1068797,3827951,10787500,50198926,123314251,31355526,886,
1,76510,14389514,3321755,313,7381422,6275543,885,1240723,4142793,10435106,50535539,129473649,31355318,833,
1,70156,8583813,4634822,364,7644338,5762524,208,1123484,3825138,10806823,50430644,124453621,31341672,2239,
1,76718,14206703,3336286,417,7426475,5904711,417,1390722,3970449,10766354,50937828,129795210,31395422,833,
1,84739,13721184,3385192,469,7406579,5949763,312,1443274,3989200,10696459,50287832,128594747,31331777,729,
1,72135,13946131,3283734,312,7567984,8861624,416,1314629,3998992,10417763,50223092,131859784,31588442,1094,
1,79739,14065089,4774925,573,7542776,6968300,261,1224473,4035033,10581667,50640590,131797805,31393183,2239,
1,67760,21181305,4722425,365,7636577,7361840,261,1224213,3777898,9826463,50437101,137954546,31352453,1041,
1,67969,17523770,4714509,469,7467204,7566422,208,1458014,3913418,10596668,50977515,136708510,31901305,1146,
1,72083,20442663,4776331,261,7591422,7634807,208,1161766,3954668,10156982,50213352,137877723,31425214,1354,
1,70468,17757779,4904143,313,7481683,7514859,261,1351452,3908783,10655053,50611580,136588511,31761306,7135,
1,74739,21383439,4659873,417,7719285,7571631,260,1200359,3934095,9946202,50360175,138677198,31465421,2292,
1,70156,17859289,4835185,364,7481110,7551526,469,1274004,4010085,10533230,50505122,136253408,31618546,2396,
1,69583,21051045,8747562,469,7660224,7570120,469,1163379,3920606,8310116,51057724,141113437,31279016,1094,
1,73646,18890951,4720029,417,7503870,5934816,260,1127390,3753889,10954739,50658246,135150497,31318912,2240,
1,74427,21333023,4747321,365,7632984,7461996,521,1233796,3707430,10936718,51052776,139683079,31207194,1146,
1,78906,13609362,4758988,521,7569494,6817832,417,1199734,3896752,10354325,50714808,130662497,31356776,730,
1,74791,20608859,4732269,313,7610537,7600485,261,1159474,3734618,10626355,50553143,138184909,31213653,1354,
1,73541,13984672,4852321,521,7527985,6498666,364,1218536,3912898,10632084,50832516,131152495,31307818,1823,
1,88802,13916027,4737581,677,7752567,6802519,313,1143276,4062584,10185316,50610851,131094474,31471464,3281,
1,74271,20660734,9893026,365,7721109,6791321,156,1182338,3781805,8179284,51043922,141095468,31474380,729,
0,74271,13755091,3282797,573,7640745,4832685,260,1186817,3889877,11003698,50623767,127832615,31214798,938,
1,70468,14250244,3203527,365,7437412,6132106,938,1298223,4103574,10883489,50527518,129540054,31329328,3750,
1,77707,17966424,3331026,364,7389495,6559239,261,1286973,4372948,10536512,50694756,133879200,31298444,1042,
1,66927,8536157,3862950,312,7467672,5756743,260,1086349,3925971,11346664,51013453,124765286,31450421,886,
1,73124,14274202,3388109,417,7452620,9083914,365,1410410,4259667,10680366,51031161,133531702,31498078,886,
1,72708,14164515,3453577,365,7419235,8923498,1927,1311921,4252636,10689063,50801840,132879935,31407037,3594,
1,76250,14145141,3559619,417,7420589,8986259,261,1305931,3890450,10592397,50438455,132206500,31422922,1146,
1,71874,14141078,3212016,365,7502256,8787354,1719,1155828,3926127,10530053,50568247,131803065,31532713,834,
1,73698,16511119,4742373,365,7404547,6782780,468,1401608,3945346,10728126,50899339,134500500,31647557,989,
1,71667,20107299,5915857,312,7655484,9263757,313,1232494,3841284,10113337,50813402,140608648,31285735,2864,
1,79166,20420735,3193683,313,8050586,9030894,365,1292598,4177272,8223293,50953609,141421300,35350611,2083,
1,81510,10271669,4728207,365,7986264,6617677,417,1454316,4809873,11799006,50472570,132707175,33792858,938,
1,87135,14826699,3609149,313,7694651,7274131,365,1578534,4749405,11866557,50878766,137173717,33766296,2344,
1,77031,15377478,4762217,364,9213185,8596105,209,1367650,4421437,9705578,50135540,138181732,33947181,3542,
1,79791,15233052,4812529,365,7673349,8818343,312,1361244,4297063,10781771,50668038,137989129,33658380,1146,
1,80885,15040449,4846591,365,7611786,8971311,2135,1425722,4283469,10144639,50546164,138316836,34988634,1354,
1,84062,15323364,4837060,364,7630953,8727042,364,1250306,4287688,10214222,50933609,137685380,33916295,1875,
1,75937,18136475,4807789,365,7921212,10701146,625,1849991,4230084,8230742,50362623,141113801,34292179,5834,
1,71041,18396161,4824352,365,8027357,9741047,312,1368430,4230709,8169388,50165228,139476674,33920202,1510,
1,82344,15207531,4782269,469,7737984,8878708,312,1398639,4240188,10101774,50113457,136903301,33956035,1822,
1,70886,18443140,4780029,365,8039910,9656776,209,1357389,4219615,8183815,50817308,140559117,34435459,4011,
1,71093,15796539,4797112,364,7869545,8853395,521,1324473,4681384,10076410,50272727,138183816,34035149,5730,
1,91458,15324822,4824977,365,7716213,8807250,156,1332962,4625395,11191925,50342311,138607512,33881661,1771,
1,70052,15010761,4843466,364,7708713,8831885,313,1434108,4548520,10964635,50610538,138217617,33657130,1563,
1,76874,16478671,3399931,678,7660328,8336679,417,1836449,4489353,11176353,51405899,139328237,33946660,1093,
1,81041,22038071,4828415,573,8504698,7537932,364,1319838,4094720,8306783,50977984,142733949,34567178,2239,
1,91041,14245661,3600712,678,7588818,7003456,261,1135099,4718935,12102754,50256634,135379818,34069524,677,
1,70260,16515442,3301442,521,7728244,8777301,156,1354629,4295552,10701511,50936110,138430585,34256919,1823,
1,71615,18426318,5728150,313,8202304,9787714,365,1274421,4176543,8218815,50933297,141819840,34336763,1667,
1,70520,15256749,4906747,417,7732151,9059644,364,1325983,4443312,10161201,50373040,138014649,34309679,7916,
1,85468,18275225,4904404,312,7995639,10017608,156,1351504,4366854,8231523,50995796,141104426,34255668,2239,
1,69947,16126277,4852633,416,7962983,7445017,469,1681555,4782945,11949266,50632100,139893025,33515256,1198,
1,78124,15464093,4863623,313,7794910,8844020,365,1320202,4403000,10850312,51033818,139488341,34286867,2812,
1,75937,16329766,3306859,521,7676213,7881316,416,1587179,4263522,11969890,50910641,138842823,34157753,2916,
1,85937,18445015,4768779,365,7538245,5889920,156,1121401,3711493,9156206,50386321,132678529,31354380,677,
1,94322,16320755,3333369,313,7501370,6326220,468,1163067,4309823,11317081,50441216,133010143,31837556,677,
1,95416,13906548,3363213,468,7539703,5741691,364,1210880,4133730,10906405,50777725,129470264,31423443,833,
1,74218,13958214,3473942,365,7377881,9021675,260,1399368,4284563,10791563,50858506,133031705,31395995,2448,
1,83958,13497227,4948779,312,7574130,6264710,313,1365410,4043939,11247446,50875485,131717909,31470005,625,
1,77239,14088422,3294359,469,7639130,5643671,104,1222338,3916700,11155988,50744079,129668388,31669483,625,
1,93385,13780871,3255192,417,7569495,5840233,416,1434420,4115658,11029426,50833870,129985886,31635785,885,
1,88281,14318682,3542796,365,7442725,6038877,312,1236036,4167272,10996770,51045380,130678747,31463651,2240,
1,78281,14094411,3209151,417,7563297,9117613,313,1245150,4073418,10760730,50887464,133020298,31609276,1042,
1,76197,13982745,3488577,416,7477776,9090842,313,1383691,4332010,10878594,50507049,133161496,31562244,938,
1,74375,14016026,3426546,365,7417048,5924138,521,1310723,4347532,10882032,50360748,129641305,31513599,833,
1,90208,14225348,3530036,416,7413558,8972457,364,1576815,4015294,10787396,50100072,132535665,31419901,1771,
1,89166,14036287,3284724,677,7669494,9015009,208,1316088,3977533,10604220,50528039,132389573,31465995,677,
1,75833,14240765,3444410,417,7439443,9185945,364,1409942,4038209,10752448,50684809,133247276,31551775,1198,
1,74323,13691861,5015914,573,7472360,6799446,365,1208693,4293417,10621147,50711736,131606815,31338704,729,
1,88854,21640625,9764901,416,7789181,7074653,313,1206297,3887898,7980170,50101426,141466872,31576307,4740,
1,83749,13974568,3350609,1927,7707463,5925961,521,1240411,4252740,10902031,50637725,129952657,31527661,782,
1,77083,13814882,3478889,468,7356059,5843410,313,1230463,4301438,11162551,50533091,129777658,31637609,729,
1,90989,14314462,3538317,417,7453819,9054123,260,1389265,4177063,10737969,50097884,132618373,31372453,729,
1,94739,14865449,3489931,364,7450537,6588458,573,1286192,4035346,10577188,50331998,130354270,31276099,2291,
1,74999,14178005,3251964,468,7652411,9268914,469,1307858,4029825,10635574,50671267,133471755,31661567,937,
1,74062,14284670,3447171,521,7448610,8993499,312,1395202,4160449,10688803,50134238,132458948,31373078,625,
1,72969,14230661,3613785,364,7374964,9158185,417,1354264,4011544,10647345,50186998,132503634,31424380,729,
1,75780,14322327,3415557,261,7442725,9380163,364,1341192,3950293,10603283,50280801,132816081,31576724,4791,
1,75520,14265139,3373474,365,7489026,9230841,834,1459160,4019669,10637657,50899599,133315141,31483807,781,
1,74635,14112537,3470192,365,7375642,9189435,521,1446712,3957638,10616095,50600121,132570249,31342245,937,
1,77708,14193160,3499254,261,7410277,9071519,521,1437285,3917169,10773125,50221790,132404989,31397661,885,
1,97083,14091599,4767737,2135,7571734,6992050,365,1222807,4132167,10546512,50291529,131498379,31372349,2656,
1,74531,22100050,4812633,312,7753296,8770843,469,1224942,3745607,8254960,50307832,138808448,31460578,1719,
1,75468,20147767,3449046,365,7503298,7650171,209,1210202,3730555,10676928,50286269,136532156,31411463,3333,
1,71926,13734778,4952216,417,7609807,6363668,260,1329785,3952950,10718959,50800901,131230880,31331256,885,
1,80416,13843736,3272223,364,7444235,5682629,260,1099058,3865555,10942968,50624808,128601935,31530005,2031,
1,81093,16802576,3288995,365,7503245,6584708,469,1262546,4042324,10583751,50439809,132383635,31399276,781,
1,82083,13989672,4729092,678,7580588,6873717,521,1188641,4069981,10571720,50393821,131214891,31307974,781,
1,73749,18425224,4781331,261,7521422,7746786,677,1280411,3790086,10339585,50871214,136456845,31308235,1823,
1,73854,21920312,4769925,417,7644390,8566104,365,1309004,3923418,8305324,50300488,138611417,31500838,5468,
1,74844,13690403,4928675,833,7542777,6874602,260,1252859,4263626,10950208,50188718,131396713,31279277,781,
1,77655,21768906,6012211,312,7799337,7945535,261,1153953,3891648,8499751,50762152,139652090,31412036,1614,
1,76562,16932210,3327172,364,7461631,6462365,469,1144317,4163053,10698438,50717204,132727904,31370213,1146,
1,72812,22699318,4698571,260,8878134,9794849,208,1237650,4265709,7920014,50323612,141738069,31468964,9166,
1,74635,14287431,3456389,365,7791004,6577416,261,1274317,4508364,11603799,50612048,132949361,32407084,625,
1,70989,14510920,3414099,364,7499287,6494188,364,1323743,4542635,11535310,50587413,132686393,32347970,781,
1,75573,14669773,3381859,416,7575693,6544604,261,1454680,4442635,11169165,50219811,132239677,32308439,990,
1,78697,14502431,3274619,573,7610328,6806947,416,1287911,4251751,11658017,50852048,133143788,32486094,1875,
1,71354,14905762,3269151,261,7550537,6626895,156,1364472,4413886,10952499,50882516,132903581,32518230,937,
1,74375,14362796,3344307,364,7522724,6768666,469,1307285,4427479,10913072,50931682,132512332,32531458,1303,
1,82448,14331234,3290713,365,7592151,6904081,365,1339213,4228157,12155931,50693923,133398890,32453490,937,
1,70885,14496440,3279776,313,7514287,6768301,261,1297859,4268104,11055051,51020953,132757487,32668280,2865,
1,74895,14216234,3295974,313,7586578,9445996,312,1684211,4111230,11391299,51046057,135706119,32441146,677,
1,91614,14680815,3269984,313,7561422,6835384,625,1315983,4209407,9094383,51061161,130734997,32268231,781,
1,77812,14505920,3254099,365,7551682,6900175,469,1354265,4201855,11172133,50651840,132402228,32378490,729,
1,78593,14135140,3456182,312,7548766,9410788,365,1463795,4105970,11322237,50171582,134690967,32505729,2032,
1,82812,14342170,3298474,1146,7550641,9305789,469,1460670,4174354,11580881,50489601,135086903,32408595,625,
1,78125,14479514,3330609,312,7533870,9297195,312,1398640,4316490,11013593,51013400,135274454,32382501,1146,
1,106405,14526441,3393682,416,7522881,6795332,261,1364056,4272219,10964583,50285540,131991345,32340835,833,
1,76562,14565659,3292849,365,7631318,6543823,469,1263380,4352219,11295727,50586736,132338635,32304220,1875,
1,77916,14401806,3335557,365,7578610,9316101,260,1524056,4210761,11155832,51063192,135398672,32299116,1041,
1,83385,14716909,5815441,365,7646838,6825540,156,1485357,4164146,11129634,50908297,135402162,32221772,625,
1,85781,14210973,3892950,261,7520173,6749082,3646,1327494,4395708,11197967,50198873,132225979,32267033,677,
1,82708,14361493,4045553,313,7489391,6666113,365,1386347,4278000,11074374,50853402,132908216,32296824,2084,
1,81927,14348837,3414567,313,7602828,6630176,365,1413483,4292688,11000155,50125697,131539108,32249636,885,
1,78073,13949933,3414776,313,7598974,9383757,261,1463900,4441958,11187550,51059546,135482058,32432500,781,
1,82552,14050036,4070397,364,7511682,6586114,312,1293379,4332011,11100676,50777673,132486551,32265938,834,
1,75625,14263473,3447223,313,7584964,6710488,469,1380827,4254719,11092083,50966994,132377489,32265054,2344,
1,73020,14325608,3415608,364,7553349,6626531,260,1330775,4245240,10993801,50630902,131767753,32215574,782,
1,85313,14698732,6645437,312,7571474,8247460,521,1413118,3918731,10910312,50661996,136709864,32258334,1562,
1,75781,21529480,4894299,312,8042097,9234643,261,1235046,3950710,8498814,50371373,140378336,32224741,1406,
1,92968,19437354,4499771,313,7783192,8574334,364,1249577,4000345,9359955,50443976,138082775,32322762,4271,
1,81093,13726600,3498160,625,7803452,6574395,521,1294942,4134615,11097603,50206426,131256869,32386511,2240,
1,76250,17051637,3253943,990,7570485,6868561,469,1389212,4313782,11075520,50196113,134640343,32429531,1302,
1,84583,21438855,10121931,573,8140378,7598297,417,1304994,3741909,8425532,51014859,144470088,32247136,937,
1,74427,13806288,3418212,469,7793504,6591374,208,1181870,4243001,11034791,51022099,131853846,32306876,1979,
1,76354,14189307,3464983,313,7539807,6542938,365,1300097,4267115,11183123,50486216,131709316,32227137,938,
1,104895,13648476,3336025,417,7546631,6745123,781,1336452,4291281,11117395,50956213,131849314,32427240,781,
1,78490,13841184,3365244,313,7896576,6469031,261,1292077,4394146,11110728,50105332,131223068,32326771,781,
1,89531,14105922,3574671,365,7480381,6799550,156,1310515,4585915,11192915,50626788,132533947,32440209,2500,
1,75207,15266021,3262328,364,7547515,6756322,105,1309421,4461906,11050103,50145489,132523374,32279793,729,
1,77135,14145505,3426599,364,7760067,6410906,416,1175932,4359771,11231717,50699392,131859158,32177658,729,
1,89010,14305243,3399723,468,7539860,9592089,261,1506035,4404979,11441403,50868506,135876743,32292761,886,
1,84531,13980923,3416963,416,7557673,6760384,365,1340202,4175605,10143857,50571789,130723695,32352552,4270,
1,83749,14493316,3307536,312,7575849,6041012,209,1257025,4038939,11595882,50789600,131747180,32243700,1406,
1,74010,14394253,3383682,365,7592255,6611843,209,1236192,4183366,11187290,50147936,131365203,32211251,678,
1,89531,14298786,3289203,312,7546995,6768509,208,1295827,4269928,10980468,50733142,132075980,32416459,834,
1,80156,13834360,3414202,365,7533141,9486621,416,1506347,4129771,11341352,51055015,135096434,32343386,2136,
1,76978,14402275,3387744,469,7554912,6598770,208,1313535,4226229,11056717,51069338,132227438,32216147,834,
1,69115,14342119,3394151,417,7561943,6673978,208,1203901,4251385,11264321,50940328,132692904,32482864,833,
1,70989,14088422,3371963,469,7536526,9551568,312,1584263,4109667,11420778,50948662,135696484,32502553,2344,
1,89115,14599669,3267693,365,7552829,6691739,469,1324681,4256073,11410778,50179499,132720508,32594739,2291,
1,84063,14197588,3463264,521,7567776,6707780,260,1285879,4402844,11282393,50679808,132524103,32438177,1302,
1,71927,14293212,3551910,312,7503610,6635541,625,1258380,4371125,11128592,50556007,132312177,32499687,1094,
1,69635,18081423,3266599,1146,7583818,7471266,521,1452598,4146594,11320415,50908766,137664912,32657291,782,
1,74635,13673841,3532848,417,7696942,6533354,156,1222338,4500656,11051665,50788715,132344104,32699114,5052,
1,87603,10114275,4724560,365,7742098,6040023,156,1261088,4315656,11398695,50511268,129445941,32733072,781,
1,68437,14265453,3505816,364,7556058,6471948,365,1389108,4154251,11112707,50124967,131193849,32199793,677,
1,69114,14109412,3458108,313,7547829,9277091,468,1406660,4025970,11339894,50119343,134099252,32328438,625,
1,72864,14432639,3431911,938,7553245,6709499,417,1298900,4567322,11452341,50422101,132810821,32442813,2188,
1,96615,17761009,4788936,469,7817046,9379173,312,1236869,4879664,9791672,50913714,139434226,32403855,1094,
1,76822,14453160,3406859,834,8021992,8300221,678,1650461,4475812,11946089,50835016,138358606,34577386,573,
1,74375,15350864,4841748,417,7671266,9337924,573,1314942,4565343,9954900,50758038,138756000,34476865,1354,
1,80937,18344859,8074493,364,8508293,8000430,417,1352858,4016283,8484387,50734600,142921969,34643376,3490,
1,74583,15325603,4806018,313,7705848,9124332,364,1295670,4442895,10190733,50685434,138030274,33976712,1093,
1,73854,15419614,4874664,469,7612724,9145268,573,1323327,4288469,10687813,50146946,138318294,34324783,1354,
1,99062,18583765,4800185,365,8134336,10037295,677,1345827,4529926,8114700,50843558,141384008,34291033,1823,
1,80156,15920288,4861748,364,7772150,8970790,365,1261764,4320396,9865681,51073609,138945738,34223534,6771,
1,78177,18232881,4841747,365,8064128,9977244,417,1355931,4269875,8300690,51035901,141399268,34550564,2031,
1,83854,15114563,4861799,364,7660953,9387038,209,1296660,4390812,10179014,51066525,138531054,34107805,1250,
1,73437,18500640,4802164,312,8267200,9864952,469,1311817,4442478,8197044,51042984,141051562,34061190,3073,
1,79219,19323710,3264516,677,8166211,10052920,364,1279473,4607686,8312356,50817620,140998385,34553896,4219,
0,68385,15042896,3392432,469,7964909,7608505,520,1572337,4249303,11175155,50799912,136798614,34337648,989,
1,74947,18265120,4866279,313,8015691,10149795,364,1297754,4494770,8133815,50827985,141181561,34458116,1875,
1,73541,15393937,6062159,364,7838087,9250007,313,1299160,4490239,9528964,50546476,139269851,34112128,1979,
1,73697,15410186,4749092,313,7661370,9284017,573,1310983,4820602,10470315,50201738,139027457,34492960,3073,
1,71927,18322933,4870341,416,8116419,9892088,417,1379889,4519822,8757198,50166999,140834792,34178794,1562,
1,136457,16071173,4892632,364,7745275,9002196,312,1288223,4770550,9326622,50413248,138321002,34125148,1354,
1,74219,18139809,5126486,312,7954545,9921828,417,1252859,4748675,8196002,50496840,140895469,34494418,3125,
1,81458,15358832,4818884,312,7694807,9019436,416,1332649,4451228,10165784,50534966,138042149,34116607,3385,
1,72864,18705275,4816018,261,8072982,9880577,573,1293431,4414197,8437564,50866839,141269009,34173898,3281,
1,87343,16383567,4712998,365,7762514,9146466,312,1379108,4379927,9447298,50477831,138987405,34722437,1094,
1,93594,18498089,4889924,261,7939077,10013077,260,1361816,4357531,8217252,50540174,140467658,34211607,1770,
1,75312,15653935,3163266,416,7689650,8219127,313,1776606,4610603,11486664,51084181,138453762,34167544,5052,
1,82135,16489087,3175401,781,7768556,7930431,364,1788376,4793675,11626871,50834392,138641521,33739526,1198,
1,74114,14892011,4773935,1719,7720067,9225060,208,1313848,4409978,11243748,50765902,138630115,33891295,990,
1,73646,14430295,3283994,312,7946160,6991998,469,1556816,4528208,12572180,50826787,136969290,33975150,730,
1,70624,15891434,3274828,417,7637411,8548397,364,1580618,4450916,11221717,50444289,138122670,34284575,2552,
1,84739,18566057,4852893,417,8079180,10782969,312,1315306,4588415,8255846,50433664,141593799,34164732,1927,
1,72760,15333259,4859820,365,7655901,9423653,208,1362754,4580551,9845994,51014755,138772093,34237648,1146,
1,74167,18503193,4814664,312,8055222,10215993,521,1297494,4533676,8085587,50967828,141237186,34177128,1614,
1,84582,15422321,4815185,260,7653713,8959280,365,1476607,4487582,10110577,50653455,138241888,34192909,5312,
1,82291,17269292,4766540,364,7838504,9005322,365,1359108,4433781,9153289,50917308,140045942,34501918,1198,
1,72968,15753466,4778571,364,7726369,8886676,260,1324837,4590915,9994379,50891682,138513658,34086816,2187,
1,80572,18167674,4879299,365,8029545,9802088,365,1292754,4449562,8239179,50540122,140709324,34698844,1354,
1,77655,16047318,4799404,417,7719494,9024592,417,1241922,4573259,9763443,50420851,138645740,34502126,4375,
1,73541,18574598,4808362,468,8014597,9915681,521,1302546,4389614,8221627,50883662,140991301,34228377,1719,
1,86719,13610611,4735185,260,8120586,8716677,312,1395826,4359250,10725678,50906474,137831942,34735041,2083,
1,69166,18668191,8351001,678,8548605,9113862,417,1330983,4250761,8946363,50965537,145151854,34375928,1407,
1,83281,15401592,4744664,364,7616786,9024853,313,1276504,4287583,10167920,50857308,138056003,34225304,3073,
1,90364,18119861,8475011,312,8458918,7843243,156,1388379,4030397,8375376,50475903,142247597,34504469,938,
1,71094,15206854,4885133,365,7673245,9396465,261,1314421,4273312,10158961,50809392,138481314,34350564,2500,
1,75833,18639077,4859456,365,8155325,9502610,312,1314369,4264251,8146367,50970120,141024427,34550303,2239,
1,70625,19154752,3286547,313,8008399,9464694,365,1394368,4571905,8961676,50148249,139616464,34084941,10468,
0,72969,14525607,3227537,313,8115482,5744348,3906,1475254,5213882,11850256,50653663,135691223,34116607,781,
1,79271,9093758,4635498,365,7960691,6218043,469,1680149,4969716,11984943,50108769,131015829,33944160,937,
1,72708,20859379,4905602,364,8114440,10076046,416,1387701,4484249,8234179,50755849,143125614,33893795,990,
1,73697,18364287,4887841,365,8178971,10031514,365,1341399,4406802,8149596,50730016,140776928,34070618,5729,
1,69010,21217294,7744129,520,8508918,8761208,417,1227598,3828940,9289591,50231112,145915653,34604000,6354,
1,81875,18274912,4928570,365,7956056,10056514,573,1326608,4446489,8147148,50820120,140885000,34462334,1979,
1,73280,21431304,6470855,312,8542146,9113758,157,1534264,3839929,8784072,50477778,145204771,34564000,1042,
1,74687,18801784,4445708,313,7536057,7971628,209,1180151,3947846,10430366,50187831,136727780,31581879,4323,
0,70572,14042120,4900341,469,7517359,5310912,209,1246453,4370708,10550105,50519444,130540154,31503495,729,
1,67968,15135917,4982632,469,7367516,6759239,313,1364941,4124095,10718125,50285487,132784778,31538391,781,
1,76978,15512895,4779769,364,7434078,6763822,261,1322025,4020085,10729688,50198404,132640509,31411567,834,
1,72499,18792514,4815914,364,7488975,8079180,417,1248328,4198730,10164639,50349966,136875853,31357453,5312,
1,75000,15122740,4876591,313,7458506,6654395,677,1509576,4368781,10637188,50539445,133007746,31344224,990,
1,66354,18917201,7282361,520,7735171,8785010,313,1242285,4134407,8457303,50602153,139045009,31497505,2604,
1,72499,16741639,5016174,417,7492099,6976789,417,1412128,4292115,11305310,50144603,135151278,31326152,833,
1,73073,15119406,4838414,260,7381110,6665749,416,1356608,4107584,10631876,50336998,132246604,31330787,1875,
1,73176,15227687,4809456,313,7444756,6566792,573,1410618,3961648,10594272,50344134,132302750,31499953,1250,
1,72708,15059511,4796748,364,7422412,6622573,156,1294473,4080293,10559116,50235019,131821866,31351204,2813,
1,77812,18557619,4791071,364,7492933,7694598,521,1271816,3843106,10399220,50360175,136237940,31472192,1771,
1,70781,15133000,4846956,313,7494860,6507781,208,1360827,4114668,10774531,50481008,132583217,31389433,2604,
1,72708,19090221,4834664,260,7531526,8079284,416,1238379,3872378,10260159,50775745,137422829,31334432,886,
1,78958,14706179,4887112,313,7434704,6450490,208,1404576,4098469,10613074,50868766,132203428,31257611,989,
1,80104,18285069,6688509,312,7540849,7851576,208,1235254,3846648,10122190,50505539,137823193,31340319,1666,
