FPS:,90
ResolutionHeight:,480
ResolutionWidth:,640

ObjectFound,WebcamRead,GaussianBlur,ColourConversion,SelectMode,InRangeMorphOpsDisplayDirection,TrackFilteredObject,PIDDist,Facendi,PutText,ShowImage,TimeWaitKey,Frame,MorphOps,DisplayDirection
0,189270,28898872,7709963,625,8419699,6657312,209,265354715,3873471,7928399,20468495,380973899,31061673,1250,
1,213801,23865979,4893101,521,8691052,7034185,209,1183275,3929929,8039076,22943015,112551074,31353756,1719,
1,116666,28781997,4837997,521,7957826,6414709,208,1145463,3819252,9805526,20562245,114392680,30730164,2605,
1,73437,14573941,6715645,990,8753604,8086107,261,1363015,3828523,8293606,22520360,105913449,31349016,1250,
1,124948,29121735,3426338,312,7972358,6617468,156,1282338,3831909,10318857,21071670,114748615,30757248,990,
0,75520,19862092,4953154,521,8267929,5256693,365,1092651,3749253,9165633,20576047,104014865,30745321,885,
0,101510,23396189,4799196,729,8105013,5090704,156,1124578,3922429,9410163,20749849,108002085,30827560,2031,
1,99843,26315498,4822841,364,8078503,6032471,209,976922,3935970,9916932,21069430,112197221,30708133,938,
1,73020,25462743,4875810,313,8006159,6061846,260,1063433,3925606,9943442,20313183,110674208,30722925,729,
0,72656,24650038,4764873,1928,8052357,5270652,209,1009683,3947429,9618599,21004795,109362079,30735998,1198,
0,91093,23889625,4796435,573,8047045,5223100,157,239885774,3938783,7903921,20582974,345405372,30735738,1927,
0,183176,28274188,3853783,1146,8485741,4751279,260,246345639,3909564,7988712,20496777,355580740,30956883,729,
0,232290,17877414,3706024,1094,8146159,6341011,781,249761508,3905085,7998972,20387766,350255661,31473859,1823,
0,209218,30016470,3361859,677,8349491,4864143,156,252926805,4028314,7906629,20990108,363897262,30920946,833,
1,188488,25990916,6589031,572,7995066,7422204,157,1313640,3669513,8177096,23257857,116361420,31397349,4427,
1,103281,28923871,7519287,365,7412777,6150752,313,1233327,3597430,9644276,20706359,116258712,30729228,833,
1,71875,26826903,4838519,521,7561578,6110023,209,1213588,3625086,9603704,20087560,110977696,30766675,834,
1,102082,26146020,6166950,417,7400642,6019763,1198,1200515,3596753,9562611,20747869,111949931,30699488,625,
1,126249,16783774,4960705,469,8145065,5974659,261,235447671,3541076,7946733,20438339,334616466,30899018,1927,
0,224322,19911258,4979403,938,8170429,7837984,156,248488442,3536962,8062149,20534276,353471895,31369902,1615,
0,234321,17596477,3448109,834,8097566,6910384,677,251469104,3537274,7894649,20397715,351571957,31622504,2344,
0,258280,17558978,3754982,1406,8217356,6024919,990,250683170,3520400,7948243,20450319,350263369,31464015,1250,
0,177812,21786250,4699040,729,8266002,7265121,417,237892138,3592952,7877723,20436204,343817046,31455213,5781,
0,219634,23768584,8990842,886,8593917,6390698,468,261336192,3636961,8060847,21200524,373945599,31361360,1875,
1,261562,23393690,6389397,573,8083555,7524235,312,1318171,3753471,8134753,23115097,113740703,31359016,1458,
1,111978,28579238,4801331,312,7464182,6093304,157,1147755,3685190,9566673,20679380,113104665,30752352,1146,
1,92135,27157057,4690498,313,7452464,6047471,208,1193015,3857221,9551829,20352037,111383579,30744852,2240,
1,77969,26899402,4810811,365,7504808,6067523,208,1142547,3840503,9712297,20572297,111648578,30779696,782,
1,71458,24506601,4869925,365,7563192,6260282,208,1159994,3846492,9731829,20949743,109972388,30751727,729,
1,89218,25224150,4857685,261,7467464,6184606,312,1128380,3845346,9715630,20163601,109648483,30737404,833,
1,76666,26531539,5508671,313,7488870,5971534,209,1127494,3786805,9550006,20660578,111681807,30730374,3021,
1,89167,21669271,3909877,521,7630380,5699972,208,1072182,3881075,9827401,20919691,105764336,30795946,1146,
0,82552,15819039,3918523,885,8204856,4781279,417,1176505,3790606,9307195,21120107,99510512,31006934,833,
1,89687,21432501,3931699,469,8211732,5864347,209,1124994,3819877,9864015,20099851,105584858,30791988,729,
0,143853,16672680,5098153,886,8317407,4920549,261,1175776,3684930,9458861,20333808,101035088,30915945,1771,
1,87604,21207137,3756336,1042,8196731,5834243,208,1154422,3694097,10712292,20551880,106282198,30816988,989,
1,77656,16594348,5053725,2344,8172930,5816065,156,1041089,3662274,9698443,20272559,101595085,30929852,1302,
0,77865,16251224,6373875,469,7939024,4970081,208,1025673,3678471,9320268,20283757,101112847,30901414,781,
1,81406,21975884,3736649,521,7955639,5682108,157,1157338,3667117,9770630,21051149,106118708,30773342,2083,
0,74375,13143530,4844092,521,7828556,7200955,729,236866414,3735191,9480267,20434589,335769272,31537921,2031,
0,141406,18696889,3483212,1198,11622652,6151481,417,243555808,3629566,10117347,21228961,352636639,33166872,938,
0,221405,17325489,3307901,729,10849792,6395334,156,244752991,3600764,7996316,20593026,346911666,31525317,1250,
0,145885,20266205,4952163,885,8310064,7419704,521,242150243,3615243,7888920,20452037,347022447,31421516,6093,
0,201405,17695540,6050804,1146,8235377,7206164,208,262332177,3702535,8044284,20568443,365941628,31530942,2084,
1,225051,24756027,11307758,782,7861628,6039919,260,261748795,3921648,7871472,3626233,358625568,30999226,781,
