FPS:,30
ResolutionHeight:,480
ResolutionWidth:,640

ObjectTracked,WebcamRead,GaussianBlur,ColourConversion,SelectMode,InRangeMorphOpsDisplayDirection,TrackFilteredObject,PIDDist,Facendi,PutText,ShowImage,TimeWaitKey,Frame,MorphOps,DisplayDirection
1,70260,3676026,1806937,235,983378,1319075,38,217822,682108,1738917,20313307,33461661,678391,430,
1,73807,2857535,2083583,214,1448248,1015537,32,206901,620316,2049880,21003539,33464919,1135872,632,
1,75960,2146615,1547915,308,938049,1227194,37,197783,715028,1644359,20928970,33491810,1168817,523,
1,77066,3549276,1359245,246,1259205,1180508,53,226344,867898,2294531,20576520,33484588,805250,920,
1,79769,2907440,1460009,185,1231000,1044480,38,293472,1075302,2438651,20403422,33491957,1085154,502,
1,58877,3600441,1953911,211,1235487,1032826,31,181964,602708,1597589,20282072,33485011,979690,397,
1,54034,2700954,2329571,188,1053589,1358829,79,234988,660448,2055374,20800487,33482312,980685,494,
1,81519,3882897,1523401,148,1050611,1080461,50,263679,952849,2283218,21082027,33505988,990210,1344,
1,86457,2398525,1725060,184,1109699,1158676,70,244149,870909,1999288,20757051,33563103,825327,433,
1,73167,2903217,1664801,183,838473,1029337,53,265641,913389,2328448,20564280,33528752,1006564,437,
1,76008,4290751,1664308,179,1275006,1000997,49,298180,731211,1799417,20854201,33475330,723643,435,
1,60312,3798406,2210774,191,1339676,1046058,36,204191,683866,1761942,20703859,33456858,794016,1523,
1,55699,1719379,1251901,409,927252,1147795,46,239388,790573,1432503,27068276,35384033,649927,466,
1,58303,4800336,2933781,170,1334359,1049129,38,189681,736036,1687138,21175034,35258030,1183820,496,
1,99236,3397099,1867667,190,1377573,935519,56,219993,644867,1613333,20558203,33465706,640703,391,
1,73643,2368791,1656994,297,1496778,1234387,60,243733,1199850,2317518,20306745,33480562,1175245,1209,
1,73052,2979238,1454051,299,1162427,1091900,53,259546,889802,2144215,21082047,33494567,888356,511,
1,74265,2165090,1545694,182,1303308,1219706,38,196865,682205,1644698,21115380,33524216,917260,466,
1,73711,2342315,1433603,158,1517919,1053887,56,296660,1095458,2015848,20358709,33541544,1077218,520,
1,72299,2089395,1528015,279,1375787,1180790,59,275750,1246976,1730755,20531270,33510336,1061822,1101,
1,71199,2856980,2124255,226,1218432,1077362,35,184878,632854,1698185,20695655,33453956,1058250,515,
1,67168,3052187,1371619,210,1598747,1098094,82,283834,1021782,2354210,20177100,33482365,1574312,495,
1,53698,1954914,1492788,163,1199077,1147643,41,211199,734579,1782281,21063518,33508943,1087473,679,
1,61428,2747240,1291556,265,1187380,1135401,38,250417,726793,1660840,20778696,33496295,1049119,1116,
1,81670,2344528,1748316,179,1109798,1256906,68,332593,1055295,2216000,20986181,33478791,889589,469,
1,87251,2266090,1566050,194,1195018,1121493,77,320796,1266526,2690364,20612414,33484115,1292704,419,
1,84364,4569445,1875461,191,1135777,1035446,32,278375,1033947,2357074,20435916,33894366,994917,520,
1,80736,2438468,1642846,178,1185713,1199210,53,290062,1063092,1921354,20896357,33484980,1038069,1060,
1,70969,2177164,1646817,190,1242891,1166779,68,258406,837981,1909292,20223238,33464654,811109,459,
1,65436,4621301,1924088,169,1449656,1005298,51,273884,990488,2331235,20593569,34316346,956990,497,
1,70304,2553915,1895422,184,1025378,1224898,53,242215,877578,1998586,21051408,33511200,822848,477,
1,65457,2786034,1250230,172,1216151,1017802,55,314671,1120553,2305751,20750236,33470622,1075806,922,
1,74063,2789694,2228474,328,1321352,967107,49,210093,735242,1847923,20704828,33482575,982736,403,
1,75357,2802568,1356699,235,937916,1141494,63,345757,1208094,2305379,21106357,33525594,768149,434,
1,55764,2729957,2902434,238,1553031,945709,43,198246,680502,1570929,20845009,33483027,898592,439,
1,71822,2722657,1714318,174,1168852,983108,51,220976,977551,2596854,20723585,33493366,1067236,1032,
1,62680,2847198,1989761,207,1076293,1106437,43,249707,845772,2037672,20927358,33445117,844337,430,
1,70521,2796730,1523802,173,1037428,1518577,57,261857,720403,2254737,21097275,33483091,892842,449,
1,74959,2196943,1438201,291,916253,973702,46,237517,803028,1933090,20738215,33502472,809494,423,
1,84872,3872986,1497917,202,1408411,1107131,33,304229,1010083,2368817,20182561,33511197,1199237,937,
1,48495,2010635,1669100,302,1292003,1190693,47,348090,1236744,2096858,20247474,33505706,1106628,454,
1,82227,2538179,1229328,191,1206294,1002812,54,239105,797163,2529363,20751781,33498108,1137567,463,
1,74754,2304963,1755547,192,1131936,1193459,49,226786,786256,1964099,20200407,33500995,1155420,1156,
1,68910,2842147,1324084,176,824931,1910797,99,324000,1125010,1844936,21037401,33457436,1103724,1077,
1,84079,2588356,1738368,167,1166995,1034260,30,286405,1021772,2373473,20335825,33478692,966811,468,
1,73603,2244716,1657905,216,1243494,1218178,41,256722,925689,2174424,20785532,33479610,897396,449,
1,69694,2233792,1330305,238,927671,1023288,47,280791,909997,1911161,20817272,33480581,894935,484,
1,76076,4067859,1658158,160,1223782,973391,49,225042,708158,1728793,20418896,33458759,855642,889,
1,79000,2277464,1651924,250,1547653,1211013,42,298573,1050372,2376872,20329199,33507729,965941,503,
1,69845,2372965,1691389,201,1240368,1119887,59,337896,1130346,2678727,20836475,33470573,1059049,454,
1,72190,2394641,1723015,188,1428812,1206819,65,289086,1127576,2681856,20591311,33491411,1224990,451,
1,74692,2147307,1546816,203,939136,1210841,45,328287,879901,1829508,20878370,33502678,1172670,1531,
1,65008,2419392,1598911,314,857316,1126986,64,253020,843613,2129828,20331680,33487449,883402,629,
1,56737,2691005,1953135,181,1025668,1214042,68,212727,908990,2183227,20222546,33471560,844465,435,
1,65306,2337690,1736571,224,818289,1100820,45,233324,867877,2024102,20775364,33475964,823766,467,
1,74822,2927609,1492777,173,1200983,1032869,51,221826,670428,2229631,20472752,33470282,610089,1296,
1,57690,2448101,1356428,199,1162565,989517,53,212773,767455,1820492,21083842,33523150,1007764,447,
1,78058,2767407,1377560,191,1071578,1072418,62,246628,668460,1624269,20269201,33473577,1042601,439,
1,66812,2694528,1855360,196,986294,1086654,69,258938,878876,2271675,20643153,33504203,821314,416,
1,69285,2352322,1629173,211,991651,1035792,39,242740,1028930,1595937,20771869,33504840,973025,989,
1,79550,4482390,1259791,168,1258965,941636,58,209829,735943,1688778,20753887,33456976,905771,458,
1,64286,2704245,1896723,217,1111563,1196665,64,343624,1012148,2192576,20313245,33494524,1065433,412,
1,78233,1867705,1284900,169,1173882,1008353,51,288866,1037126,2407490,20108589,33570174,964896,602,
1,72897,3336651,2372328,183,1230937,951556,71,265835,895379,1868987,20499664,33487212,980676,1808,
1,73197,2531566,1904141,257,1540697,1678284,106,440599,1022634,1693194,20349158,33465359,1171311,524,
1,77717,2945306,1619472,333,1354875,1195471,60,346028,1319109,2306667,20334510,33486201,1207471,389,
1,69155,2257359,1648159,400,1013878,1293031,46,240846,847600,2147562,20930133,33466733,826908,421,
1,55155,2845514,2111607,155,805278,1089978,43,320061,1088759,1851039,20638544,33511799,1123588,848,
1,76712,2825567,2129079,239,1147444,999179,59,281920,902716,2212027,20935483,33578091,886865,423,
1,75822,2159303,1585036,354,1344887,1103470,47,231945,1024601,2366233,20192891,33486962,1005647,429,
1,61242,3877012,1821138,202,1074770,1066467,46,249657,902182,2117503,20737323,33486990,902948,477,
1,80722,2334011,1617588,270,994156,1249033,44,303830,1174811,2573038,20264879,33489771,1062265,987,
1,83702,2517593,1770157,199,979840,1015321,38,246041,877878,1994974,21100676,33479827,820428,451,
1,68721,2968750,1723311,178,1023605,985891,48,297152,834177,2124923,20607708,33486702,970386,400,
1,68186,2798821,1471707,176,1504571,1051435,33,173788,623328,1501835,20894016,33514824,969999,443,
1,68947,2230701,1435338,196,1157213,1068995,54,293349,913785,2365435,20876965,33463032,895130,902,
1,66715,2875617,1530420,219,909761,983363,42,241476,805149,1955246,20994517,33488562,764931,464,
1,70277,2875251,1567431,181,1335752,1003778,32,174626,688223,1761786,20508712,33480661,1153810,432,
1,68975,2538708,1284883,170,1329604,1581231,35,260903,582985,2492396,20905922,33531473,1691754,457,
1,77275,2092826,1379876,186,977003,1189670,60,215964,1072944,2697107,20835924,33525137,1169870,1013,
1,72399,2227406,1654146,353,1164878,1214869,55,188523,654122,1802257,20409849,33482606,1058042,520,
1,73121,2871136,2244235,276,1236153,1040301,49,199690,692072,1726527,20180395,33531165,1057603,776,
1,80746,1865120,1315617,309,1040599,979096,50,269657,948376,2184537,21081976,33470306,887323,466,
1,67868,2175705,1627387,370,1232850,1181823,57,312993,1092764,2371929,20194938,33484671,849748,818,
1,78148,2684489,2014353,197,1059086,1033991,58,264664,827695,1983597,20642522,33488879,886715,435,
1,65308,3057218,1783581,166,678093,703334,32,178810,585677,2009713,20556966,33505711,577248,418,
1,72315,2340282,1651458,176,1386353,1318912,62,253861,785135,2429668,20944831,33472293,1220036,478,
1,70565,2240744,1670391,203,1172911,1213291,71,312141,1018149,2390364,20921559,33487266,983871,1186,
1,74045,4147576,1337001,157,1095486,1025675,49,258496,885359,1972934,20365111,33482916,1093666,569,
1,81548,2339312,1657353,312,942625,1312368,50,263606,1126812,2192741,20216087,33482397,888530,477,
1,72884,2336530,1702297,194,1563796,1462669,60,323840,1165326,2028210,20360406,33522565,1189498,517,
1,80388,2906882,1499193,193,1202368,1217382,61,354973,1374384,2464576,20432367,33484586,1078884,1257,
1,69520,2845970,2101619,241,1058625,1177096,60,232286,838393,1997452,20160280,33479885,831549,478,
1,74195,2637081,1382835,158,1242617,1018334,47,291854,1103140,2240523,20328937,33468703,892711,455,
1,77167,2681265,1889936,158,984921,978546,51,244108,933518,1991500,20139439,33486760,886890,391,
1,66075,2298496,1665174,166,1087559,1186009,62,267997,1045371,2303027,20990111,33477588,887491,927,
1,74501,3048964,1287434,169,1192179,1051938,59,279878,611424,2070402,20409338,33433890,1059037,460,
1,69573,2481592,1913175,204,897718,1003201,31,229878,728639,1843857,20195330,33488680,718346,427,
1,58417,4392760,2112107,205,1232047,941508,56,237378,917781,2392967,20510975,33882433,978784,697,
1,67997,2623797,1324897,187,1398134,1083616,31,353762,1169763,2234798,20750942,33544919,1171452,1097,
1,60144,2037426,1757402,286,876761,1203139,75,205292,771547,1996699,20578274,33467642,1170737,544,
1,79114,2028185,1447428,287,1446594,1066254,54,349830,871030,2003891,20498901,33478837,1017210,570,
1,70136,2646907,1976620,509,1404474,1236738,36,218580,745337,1801801,20953767,33440986,1173357,517,
1,84474,4090321,2721858,157,1085972,1009010,51,291921,1020243,1492374,21014520,33853008,941042,962,
1,61739,2470700,1226283,161,1079516,1008629,41,247729,775498,1769973,20103985,33474548,889130,476,
1,59290,2642852,1952689,180,1065386,1276032,90,350431,864038,2086545,21003229,33475560,1071962,462,
1,59152,3598817,1521057,156,1050999,1390450,51,230708,864556,2304677,21064448,33495529,963109,417,
1,64451,2897240,2151437,321,1157240,999777,63,270033,803100,2018917,20512816,33470993,1024369,1391,
1,58827,4331108,1435476,173,1117944,1087309,46,250255,859118,1943222,20293474,33475306,826283,523,
1,70831,2374545,1521974,198,966101,1158732,60,334923,1086794,2557936,20981073,33486281,1045299,457,
1,73824,2836155,1450496,191,1165978,1042557,55,284114,1017133,2144147,20454331,33506334,968155,566,
1,72481,2825195,2028526,376,1526972,1172195,62,327278,1170998,2093623,21011019,33504479,1171341,1023,
1,77344,2867929,1522022,195,1115570,1082167,33,216918,794283,1788405,21111557,33496819,962070,451,
1,86612,4523655,2309895,176,1092968,1063824,37,313729,969966,1449843,20287175,33439751,1124309,445,
1,74287,2732996,1886992,198,1339206,1182454,35,243930,874554,2038265,20363102,33482872,823356,421,
1,73052,2015983,1400335,235,994860,1307456,58,232317,1089007,2211547,20407777,33478950,1172033,1182,
1,66914,2865276,2231608,254,1465272,1106582,62,310509,1052465,2461629,21139680,33966881,1168160,451,
1,78332,3654867,3715157,168,1279636,1113952,33,408236,575443,1555531,20679672,34366042,1200535,524,
1,84422,5266045,1403678,156,941595,1050319,83,447211,1358723,2411791,20348024,34387818,967784,844,
1,76738,1964027,1361404,173,1269938,1563779,50,269012,1032526,2035437,20505800,33509664,1172313,1038,
1,64752,2855762,1285431,191,1183268,1019549,31,248821,838211,2107725,20472570,33490855,827990,569,
1,76497,2633728,1822704,171,1078054,943605,58,254993,739564,2261987,20611940,33488576,896300,637,
1,78613,2812370,1288766,223,1149320,1096803,30,238161,755848,1762665,20951859,33485521,1171244,487,
1,60925,2686795,1807060,167,985810,1153109,53,246712,908243,2200799,20981137,33482207,843190,878,
1,55657,2653972,2007508,206,1113682,2281400,86,284578,1001755,2361096,20301529,33489946,893711,473,
1,66352,2987852,1665102,179,1057619,1094932,34,260998,934873,2113289,20298739,33489830,823686,407,
1,61952,3181255,1449338,297,928472,1024992,34,186324,670436,2434685,21064050,33522205,700914,451,
1,64862,2664819,1524004,166,1087306,1044818,49,274035,964424,2399336,20105112,33485944,964468,1039,
1,79137,2906609,3016632,170,1181521,991080,48,225067,681203,1680083,20265043,33487330,716528,479,
1,64453,3087754,1267053,295,787164,1018891,39,258457,682163,2340699,20257802,33487179,823195,456,
1,62938,3105506,1912812,210,1002483,1208735,45,257053,826408,1898244,20255268,33493807,766565,457,
1,77020,4185879,1301878,167,1049682,964430,60,293728,719322,2095657,20580509,33477449,637639,872,
1,64118,2024059,1464274,176,1652355,1124855,58,322091,1163615,2464164,20183381,33525228,1057459,506,
1,75418,3606350,1461138,158,934994,882817,46,239275,670015,1545180,20347779,33489036,609616,351,
1,66252,2295549,1693042,308,1317515,1205234,77,259401,1075835,2157897,20674214,33482576,1288912,411,
1,89202,2368681,1521844,179,1265731,1241657,38,246115,748895,1822754,20971304,33470344,1117792,1083,
1,71421,2807413,2486052,226,1140466,997011,32,207335,697028,1770202,20964821,33465536,707917,428,
1,76652,2657367,2067142,226,1126687,974802,39,251035,705037,2437597,20891082,33477802,885970,434,
1,68660,2238092,1659265,256,955245,1175870,52,258080,850547,2001892,20204002,33516736,831223,463,
1,69531,4646696,1313971,200,990570,958578,36,173958,726336,2032218,20537490,33504953,824680,900,
1,72173,2959261,1340066,194,1238172,986681,39,231709,808511,1856303,20162519,33513386,767498,440,
1,73237,3368859,2445677,355,1763320,960049,29,163665,553282,1470592,21022002,33439947,1420148,412,
1,58298,4308466,2071744,223,1384486,985157,47,261499,1037082,2327232,20593083,33712179,583095,404,
1,59990,2175067,2028481,167,990774,1132582,62,317668,1015105,2489054,20219662,33465541,869044,858,
1,61498,3239862,2232173,275,1371505,1135720,37,260120,905465,2027703,20974697,33489553,827209,461,
1,68733,2749089,2050774,226,1628500,1081471,49,296146,818945,2412300,20780538,33482327,986166,481,
1,73362,3077063,1845529,217,1587605,989433,44,217401,764284,1753404,20812778,33488326,738099,451,
1,97179,2518546,1969667,197,1192432,996804,49,245670,897399,2059084,21826775,33637267,1093349,1027,
1,60082,2605608,1926610,226,805947,1035091,51,236366,826721,1658558,20614023,33482617,823750,471,
1,84664,3390705,1296865,233,1086115,1096775,48,441430,1056539,2203436,20542731,33503510,1236211,490,
1,76111,2918806,1655829,370,1304368,1111046,78,314115,992263,2443866,20615638,33532087,965734,442,
1,81507,2708820,1286911,237,1231048,1071316,41,242127,864534,1998137,20743884,33517355,762322,935,
1,56027,2252133,1614011,169,1270494,1628117,60,301690,1051330,2484998,20531162,33478432,1055717,499,
1,93275,3459129,1878399,183,1396684,946034,49,246537,771976,1745195,21050953,33478200,746774,459,
1,77252,4017552,2690030,241,1323287,999069,48,242803,839974,2034534,20298099,33488984,866764,464,
1,56280,2251836,1644828,180,1371024,1145147,56,214641,788730,2683107,20968891,33589820,1041078,1149,
1,70825,4134744,1552015,182,1178367,1109618,49,263421,913878,2237458,20962958,33434292,908975,463,
1,81288,4211490,2206745,401,848105,994545,41,299219,1022023,2329885,20514411,33582394,971592,462,
1,78705,2659205,1895268,190,1295541,1258103,36,192783,679562,1554640,21051563,33510093,1098417,475,
1,71451,4598241,1746821,192,1287675,1064530,41,283212,1013302,1535384,21074905,33805236,1022685,1023,
1,68586,2888169,2015296,170,1066501,1001086,47,247648,662820,2230486,20912199,33479281,822630,474,
1,75154,2865242,1288289,453,1711260,1039833,33,288831,1229585,2232868,20128658,33521687,778032,414,
1,69305,3952819,1371636,161,1036590,1071430,45,328550,973789,2463571,20183895,33452413,997703,449,
1,75855,2342521,1287039,317,1600168,970312,45,220355,713612,1786724,20236688,33537498,787270,1282,
1,75279,3675548,1455823,173,985930,1059854,56,243636,864972,2067407,20955238,33446461,857357,428,
1,63252,2768285,2919452,183,1277419,1085495,67,315983,1059026,1500147,20119398,33486746,1190395,590,
1,64020,2453213,1634369,453,1189034,1134538,34,206626,718295,1678037,20578143,33485848,806427,408,
1,63059,3431214,1410276,313,1132946,1033755,33,298235,832814,2049280,20785469,33478292,849245,846,
1,58127,2452312,1894959,284,1107967,1327807,76,293654,1040272,2568800,20750752,33497740,1059810,490,
1,72059,2431326,1604337,175,1078532,1207196,67,274667,813477,2002274,20967521,33489477,856419,434,
1,76106,4379229,1966312,169,1011313,1049306,58,315508,981471,2264347,20798205,33944702,1000676,434,
1,63445,2464311,1853128,180,1397278,1570839,47,277417,853978,2080812,20288723,33482796,824738,952,
1,68113,3287490,1365534,382,912483,1100002,42,234616,802374,1872419,20212461,33462281,768494,434,
1,71218,2766173,1820042,177,971127,981884,53,232109,869272,2336041,20127041,33478911,821393,467,
1,61884,2214724,1651447,235,995753,1164258,41,192777,655532,1610562,20970752,33482860,1171783,530,
1,95407,3777639,1889350,207,1195215,1023076,48,296791,866684,2254353,20130093,33524012,892324,1342,
1,76717,3232446,1842221,205,1271099,963963,39,232258,797060,2089126,20848079,33458693,771203,404,
1,83240,3339038,1765437,188,1099519,1009762,36,320576,905600,1935741,20207928,33493971,919346,418,
1,72503,3080281,1989204,166,787415,1051339,39,188007,617829,2228550,20093465,33519384,672100,408,
1,59731,2310966,1613916,187,1324018,1149169,64,299086,917080,1681311,20890835,33468315,936849,849,
1,86215,3446896,1293297,346,1105148,951165,48,306989,914538,2066815,20338203,33483713,853206,691,
1,66842,2735580,1354272,189,1352393,1072197,44,294630,801127,2615621,21050281,33486109,1188072,918,
1,69587,2481275,1517348,186,802002,1010545,31,242408,854393,1991956,20176564,33484426,829922,412,
1,69414,2924159,3260575,171,1455704,927248,48,190418,998096,2331587,20156533,33452411,886461,979,
1,76205,2172205,1643022,184,1255132,1211451,56,205160,699624,1645966,20924450,33474939,1057074,448,
1,68944,4077212,1579419,195,1048099,953437,49,242510,673329,1576890,20227252,33485416,605960,418,
1,57807,2825373,1679627,227,1346323,1091054,62,301878,600740,2669897,20856837,33540739,1168210,466,
1,65796,4783700,1406672,158,1304042,980916,32,214459,699420,1693695,20636128,33488834,953483,876,
1,63533,4473713,1454390,166,1538706,1011102,34,221354,668057,1668106,20407722,33454330,641078,422,
1,68395,2897969,1673659,181,1393992,1029503,54,192316,685656,1805522,21091659,33492934,677834,417,
1,76618,4128790,1264104,222,1034308,1040121,59,261412,837401,2110645,20718278,33464952,890143,501,
1,60855,2829834,1660296,164,1120942,922904,39,213103,846033,2179102,20300530,33513908,846315,1006,
1,70650,2180863,1565416,195,1165413,1127687,62,348268,661858,1620024,20235926,33481405,968145,519,
1,69416,2687527,1286819,192,1542458,1052549,40,295233,1112000,1792441,20935520,33486245,1082686,496,
1,74880,2855084,1292096,220,1201627,1027568,42,293704,1092918,2455723,20344875,33480161,1055804,490,
1,80280,1910465,1293249,165,1350368,1065772,37,259234,1103703,2620429,20916387,33519910,1072469,1673,
1,70661,2256612,1657825,198,1132267,1219139,64,290192,992364,2358630,20718455,33482118,802857,500,
1,60522,3566519,1934418,256,1089999,1029614,44,264238,826029,2096198,21005349,33480204,950680,485,
1,96899,2755785,1572192,188,1138960,993901,42,248367,930764,2326478,20368186,33490405,910556,418,
1,68758,2814184,1351297,298,807221,1041803,47,260457,1392604,2519860,20881690,33487859,968342,1102,
1,96358,1938827,1362179,207,1129526,1086316,48,257100,929060,1966030,21104043,33460505,893188,544,
1,60413,3614639,1731067,178,1179407,1099605,43,216079,835329,1989798,20457085,33495934,900062,430,
1,64146,3669252,1675953,175,1165017,1175517,51,269250,937158,2397982,21030843,33461985,977820,429,
1,62619,2527987,1941751,217,1845760,1046007,38,188675,693541,1779009,20728114,33466495,1150282,910,
1,58158,2823406,2008254,224,1356532,974668,38,233094,829603,1977147,20728681,33458773,866042,364,
1,72476,2191538,1764334,203,1569970,999797,38,197842,717449,1955061,20641700,33485125,1301827,478,
1,71758,2295869,2465276,163,1017204,1676860,58,221270,799682,1915561,20994615,33477510,904536,518,
1,64919,2159444,1433346,177,1225582,1125019,51,279758,1134250,1758604,20905029,33515432,1203607,1109,
1,77815,2348111,1364822,190,1641750,1074145,60,257904,1078601,1733552,20738373,33450264,1136397,490,
1,67359,2601855,2062879,218,1103381,1341371,73,349877,1369945,2210719,20555678,33522852,930017,439,
1,69212,2697031,1887211,238,1036363,1000608,57,241688,834451,2095667,20719458,33558053,827539,456,
1,79146,4033299,1876947,338,1414493,1013060,50,275797,901714,2177411,20223557,33459339,872265,955,
1,103056,2634945,1710434,169,1201025,1184598,70,291282,1090216,2074567,20179929,33484188,1008787,555,
1,66512,3008282,1289662,324,1298903,1052143,52,269244,1017029,2404099,20584071,33478499,1176986,499,
1,76785,2219663,1641535,193,1535237,1256546,76,330216,1136282,2180507,21195315,33480773,1472364,490,
1,68825,2676839,1447768,198,1405901,1021897,54,265879,693329,2380235,20846645,33506040,963882,1078,
1,56806,2328017,1652128,196,1299025,1220972,47,315857,1115976,2180018,20810588,33534698,1058836,520,
1,77445,2462795,1758889,202,1280454,1188264,53,234807,730115,1745120,20997142,33466908,1057109,529,
1,67570,2739189,1354690,176,1094387,1084506,54,217779,720697,1754058,20955686,33496587,735707,441,
1,92476,2676452,1808295,194,1537687,892430,53,243441,855792,1668096,20592464,33480831,629123,1012,
1,71811,1986427,1364687,225,1410626,1043912,65,377631,1405692,2628265,20249181,33484752,894033,466,
1,75896,3278931,1498012,203,999869,1041815,55,233717,856856,1929774,20294047,33527613,828886,472,
1,78046,2971982,1285696,296,1058610,998372,50,262701,697397,2152983,21105185,33497930,890943,509,
1,71045,3097072,1538989,289,1012611,1089001,47,281819,969372,2342932,20458063,33468853,832672,763,
1,75362,3778628,1423429,155,863585,1073903,56,301526,1098376,2568745,20196884,33457403,1084168,481,
1,56496,2410640,1650744,199,1170080,1172460,66,234991,929737,2376539,20523150,33496376,968188,476,
1,58716,2840217,1932140,180,1417116,1018541,55,201748,715958,1646257,20277331,33481120,1074554,502,
1,65683,3031938,1377977,179,1222250,1088797,51,328906,956713,2270740,20696299,33487228,1175374,1158,
1,79465,2806917,2292576,251,1186316,1007920,60,280731,783357,1533072,20725107,33461837,991711,466,
1,70779,3927782,2218314,194,1629203,1015652,36,258485,966414,2356407,20240032,33773101,969805,613,
1,73907,2910590,1282230,191,1227060,1112742,44,215391,903049,2178615,20952893,33527544,1101068,578,
1,58260,3046382,1247715,173,766639,1084270,50,312928,1104644,2200824,20242247,33488048,1058794,1215,
1,53652,2213391,1670131,224,1302032,1223268,43,293210,851000,1789603,20649452,33499501,968458,471,
1,85414,3398011,1364276,288,1499274,1075498,53,282761,980148,2215550,21055870,33473099,992771,484,
1,72962,2208196,1652992,222,951404,1207071,66,295677,1069816,2323711,20577151,33567685,1057564,487,
1,60565,2939623,1294863,168,1233718,1004994,55,251932,751346,1857225,20138068,33477619,1056632,881,
1,61936,2866394,1797361,195,1215417,1148212,33,210734,720644,1754477,21057238,33521379,735470,421,
1,63275,3967843,1312379,153,1102260,999883,54,305606,1214509,1879226,20486812,33495294,1159807,551,
1,71420,2570980,1881955,379,1106563,1128610,60,298000,1119492,2414031,20863922,33519171,1063468,481,
1,72972,2830261,1367921,173,1632913,1097738,61,188923,649750,1598551,20607786,33485076,963747,1058,
1,87894,2987815,1486373,176,1239589,1003976,69,240436,988848,2527095,20867262,33494255,1171139,496,
1,68279,2418025,1284742,167,1321045,965083,45,336347,1191459,2944120,20187373,33474005,856158,411,
1,76003,2843221,2012075,335,1294969,1009634,44,243820,869518,2156537,20146686,33496368,1228967,424,
1,71846,2301270,1673017,199,1024484,1703869,46,235933,897554,2037001,20265759,33498410,1173182,1167,
1,56336,2228047,1646310,282,964085,1154027,62,350755,848158,2066920,20754537,33512553,826544,460,
1,73604,2848221,2220320,200,1503043,2361759,54,313540,1107474,2076295,20444973,34705310,1651520,728,
1,58955,2294202,1627703,233,1292109,1153402,37,198521,690099,1684195,20203459,33489755,677804,417,
1,68783,3461320,1948028,275,1306330,1201956,73,315165,1052806,2431454,20981711,33861059,994193,889,
1,78998,2887039,2090323,256,1246051,1003905,38,260786,899885,2228621,20234845,33493725,892715,449,
1,67065,2830723,2259253,214,1194091,1032274,44,183229,785649,2378957,20384115,33516627,877608,436,
1,64428,2295132,1672853,188,1141198,1162036,68,267771,1038035,2536395,20186881,33481503,965890,509,
1,57569,2662929,1463563,231,718386,1048270,55,299026,1190589,2543903,20675584,33517117,1060039,1025,
1,72213,4240146,1239582,340,1028976,979289,46,246698,911094,2204365,20707215,33458355,888135,457,
1,63065,2844111,1380856,305,1122817,1045686,31,345551,844957,2063181,20983178,33468847,964594,449,
1,63202,2804386,2063866,185,1214112,1210070,53,249667,943653,2144207,20400142,33462948,895785,459,
1,57293,2244540,1958853,182,985848,1222950,60,275510,744703,1772101,20813434,33472657,886081,1071,
1,80642,3233421,1285353,202,908511,1031018,53,299891,1172006,2296780,20061877,33476841,1060024,475,
1,62816,2537781,1648163,218,1037630,1235103,68,277342,1001720,2338795,20297204,33507995,1057698,489,
1,74241,2776012,1949165,301,1020342,1027755,65,265688,903972,2080201,21022267,33441740,1138913,421,
1,64111,2147626,1417656,311,1376457,1122098,69,310668,1113779,2181619,20888899,33503719,1175931,1101,
1,79001,2904638,1572010,164,1444147,1145990,54,282052,964640,2112135,20498092,33487503,1024557,476,
1,83397,3763945,2215455,293,1791386,983849,54,277821,1070843,1520505,20280046,33499145,1172601,484,
1,75740,2733605,1356524,197,1652620,1123337,59,310840,1070966,2014945,20363039,33510867,1111251,550,
1,68309,2819759,2120327,218,1237838,951102,78,339258,1103726,2504492,20282995,33473727,812445,978,
1,84599,2260808,1473009,230,1522097,1123329,63,280416,984504,2324864,20332807,33478957,964659,478,
1,69263,3606265,1756845,307,1701786,1207084,73,243067,1204221,1767810,20965926,33843817,1216664,571,
1,63220,2396838,1813379,208,1512386,1020515,43,282940,995270,2313512,20268875,33477937,1010872,424,
1,75664,2943890,1921038,326,1012451,1005588,63,221832,829788,1999227,21080419,33467476,853441,1266,
1,74563,2071089,3120456,161,1355249,1092173,39,270377,982915,2189499,20421647,33498412,896118,483,
1,75300,2866592,1709452,289,1151126,1073014,47,299659,1006030,2404909,21098152,33482786,965167,463,
1,63598,2216354,1651515,212,1674562,1204225,72,233989,1186071,2188091,21029964,33489540,1111194,484,
1,68113,3449679,1574527,155,1253356,1084154,48,328774,1237225,1902051,20923042,33488683,1205702,1642,
1,66156,2994655,1472404,607,970372,1034717,68,262786,850494,2083225,20357191,33471851,820391,495,
1,81146,3171116,3423966,247,1396323,976998,48,240427,668047,1979214,20207386,33485135,770133,416,
1,76047,2899851,1599762,176,1082482,1027998,59,232628,724878,1645750,21080401,33475393,1032970,441,
1,75801,2983114,1374311,173,1129159,1064499,50,287718,1040809,2347465,20771986,33469084,963954,867,
1,70141,2812348,1450271,200,1833430,983517,32,180685,962399,2317252,20804759,33539664,1190060,812,
1,73595,3202875,3108685,203,1170442,956565,34,199480,678633,1861806,20540979,33471522,744602,409,
1,79027,3440486,1704128,162,992673,1786790,68,277640,821275,1626574,20190617,33492268,966303,472,
