FPS:,90
ResolutionHeight:,480
ResolutionWidth:,640

ObjectFound,WebcamRead,GaussianBlur,ColourConversion,SelectMode,InRangeMorphOpsDisplayDirection,TrackFilteredObject,PIDDist,Facendi,PutText,ShowImage,TimeWaitKey,Frame,MorphOps,DisplayDirection
1,336926,16679190,5040445,2969,8359856,5985805,208,1139682,3869460,4143574,105,76841975,30984799,1666,
1,144427,23463064,3523056,260,7445954,8139544,156,1330046,4151647,4751905,156,84588031,31332089,885,
1,109270,15067636,5365078,365,8099232,5869919,157,1070567,3861439,4339198,364,75063390,30968498,833,
1,215729,17931633,5064768,469,7565797,7101945,208,1212963,3868211,4013783,104,78302957,31080944,1145,
1,92917,21841822,4724456,312,7482152,8143242,208,1319056,3877481,4022845,104,83190486,31348859,2865,
1,122864,24899516,4872372,313,7361527,6074398,156,1241817,3750347,4112585,156,83437151,30755946,782,
1,116875,25341597,12241451,521,7878399,6147002,208,1224786,3676962,3992585,156,93041793,32148700,781,
1,123749,22719266,4440083,260,7440120,7784910,312,1334577,3791857,5291850,157,84738968,31358235,1094,
1,102083,18075746,9521048,520,7487777,5936742,208,1076349,3886908,4105345,156,81245912,30754123,1770,
1,188332,19651364,4771488,313,7433818,7621370,625,1569420,4049981,5217371,104,82258407,31365422,1250,
1,188905,21521251,4902216,313,7588349,6054606,156,1174109,3893002,4264355,104,80589769,30724383,781,
1,184426,22319737,9577246,312,7701056,8802614,260,1214317,3818367,3741388,156,90219306,32646875,833,
1,131250,20457662,3394306,365,7474964,5928617,209,1240983,3988626,4101960,156,77885355,30892404,2032,
1,174270,18222673,4980601,469,7552099,6571062,364,1357546,4352010,4860132,156,79760659,31222194,573,
1,166874,23601605,4999872,417,7581786,6139502,209,1239109,3921023,4408781,364,83217153,30843550,469,
1,199218,21333387,4806019,313,7491110,7950952,313,1215880,3995815,4697425,156,83212985,31242194,833,
1,107239,19447146,4981851,261,7549286,6153252,312,1256765,3773680,4523520,469,78871235,30765894,1719,
1,244114,17735019,4879559,521,7491527,6743874,157,1651086,4021387,5159402,104,79661076,31266673,781,
1,185051,21355158,8101472,416,7486319,6208095,209,1216349,3745607,4028627,157,83426161,30870841,729,
1,115677,19190117,4852477,313,7518453,7060123,469,1382181,4202116,4866018,156,80969923,31325839,1406,
1,189791,22992807,5110861,312,7710223,6220543,261,1112495,3661753,4233886,209,82509708,30937872,1823,
1,189218,19611104,8453554,521,7573193,7812359,156,1288588,3755867,4790445,104,85247507,31384745,625,
1,115207,19094700,5009090,260,7537568,6101793,209,1203276,3685608,4361489,156,78168687,30825373,729,
1,96666,17667936,5015028,469,7521006,7322830,469,1552544,3946856,5166433,156,79912845,31187507,833,
1,161718,21018806,5015080,625,7696317,6210543,156,1167078,3842221,4233104,156,80566332,30921779,1875,
1,175312,17567885,5030705,573,7498766,7406684,312,1546086,4043157,5178829,105,80220969,31266621,1979,
1,158281,21363074,5143829,417,7555068,6254970,261,1176088,3770607,4279146,157,80767633,30753342,521,
1,211093,21290366,4862476,417,7483923,7975638,208,1306556,4037793,4704717,157,83403036,31249589,990,
1,169374,19525010,5033413,313,7499651,6081586,261,1222286,3821544,4174928,469,78576185,30759592,2239,
1,198593,21413075,4877320,312,7470381,7909598,417,1411712,3840294,4503468,156,83312152,31381828,1198,
1,129114,18635796,5046539,260,7630380,6188147,313,1236296,3772482,4397062,157,78099521,30746258,729,
1,163385,21068128,4883049,260,7492307,7924180,521,1363379,3823680,4626697,156,82932675,31292193,2604,
1,124739,19182928,5050549,260,7550432,6052471,208,1187182,3782014,4189928,156,78158323,30756154,1979,
1,175467,17125074,5079507,364,7415224,6871061,209,1482284,4280084,5514608,156,79756179,31401515,677,
1,150677,19269803,3649617,625,8049909,6091585,365,1237598,3761857,4251282,156,77816657,31020528,625,
1,162499,19567823,4892893,677,7478975,7676578,365,1236296,4046074,5414140,156,82239188,31274329,678,
1,131197,23186660,4919716,416,7508245,6079033,208,1151765,3828368,4165240,156,82098356,30770477,1875,
1,131822,23945562,4687947,313,7530902,9150477,365,1357650,4039355,3655087,104,86101878,31262037,885,
1,169947,22382288,4902372,261,7402673,6116117,156,1230411,3897221,4315396,156,81429192,30733029,886,
1,167499,22698485,4668572,313,7516683,8294595,520,1363483,3967325,3715347,156,84031471,31321516,834,
1,149062,17707936,5080549,312,7612828,6206428,312,1330202,3720659,4151022,104,77070880,30807144,1615,
1,140103,24701496,4686384,416,7585328,9156779,521,1374994,3828940,3827222,156,87063592,31387089,1771,
1,138749,15603415,4968622,833,8098555,5831274,104,1137911,3657952,4180137,156,74759693,30809383,677,
1,174114,17861529,4106803,469,7585380,6678718,677,1384003,4057897,4916435,156,78708163,31597401,1198,
1,179113,14930085,4967424,417,8010430,5994138,157,1079787,3858731,4399197,156,74695162,30975893,1666,
1,211562,18276058,4959351,364,7391943,7456996,885,1668221,4131126,5108256,104,80884508,31216204,781,
1,225885,21010212,5184402,625,7578662,6171742,364,1245723,3889200,4185761,313,80678728,30854070,729,
1,196093,20048862,4893050,260,7407047,7818035,416,1474993,4032481,5069976,104,82730905,31437662,833,
1,97656,21108232,4879091,416,7583557,6141064,209,1312025,3891700,4435812,156,80534145,30776050,1615,
1,163541,18395641,3577587,469,7417516,6729551,2396,1366296,4420864,5191590,157,79136547,31334745,573,
1,181770,15925757,5133674,468,8063242,5901691,157,1109370,3910294,4281334,156,76092552,31258495,833,
1,217394,17546426,4907112,417,7531735,6700905,417,1342442,4260188,4989664,156,79088787,31195162,625,
1,152134,15842841,5069403,417,7998816,6130751,261,1156713,3699513,4324979,104,75624845,30938966,1823,
1,237186,17810644,5300339,1458,7434756,6960852,313,1654367,3923054,5043205,156,80110657,31187454,729,
1,171874,20847713,5665597,625,7622776,6176950,260,1275723,3668993,4259355,156,80775133,30780165,833,
1,162343,17229500,5049246,417,7460641,6794134,313,1638847,3990450,4911175,156,78975767,31298339,886,
1,236197,16795649,5455286,573,7965066,6018773,260,1125099,3795763,4159043,156,76884839,31000476,1875,
1,168020,21874530,4734353,260,7525641,8083816,157,1248639,3880033,4505239,156,83559651,31257663,938,
1,113437,20715318,5032371,469,7561734,6168668,156,1232077,3833888,4183730,156,79882585,30739435,521,
1,192707,18018508,5393203,260,7462569,6902259,677,1585045,4120710,5037892,156,80430708,31241465,521,
1,167551,15956642,5106434,521,8136888,5985701,261,1173848,3802742,4128835,156,75867917,31011361,3385,
1,219062,20996202,4837112,261,7514600,8124648,417,1442806,3973471,4210448,156,82936112,31285891,782,
1,197238,15969975,5466693,1303,7926056,6144762,156,1217598,3824461,4247324,156,76370310,31007872,781,
1,225780,22131143,8475584,261,7726577,7900743,104,1346191,3914304,3881648,157,87381716,31427193,2032,
1,136718,16569556,4892946,938,7918087,6097575,261,1209838,3833107,4198886,156,75928177,30768966,1771,
1,180676,17920331,5367006,313,7426319,6957050,365,1602857,4123573,5089194,156,80399822,31228964,417,
1,193801,15833935,5050444,1927,8182201,5928565,157,1091505,3905763,4183730,157,75748855,31018654,729,
1,281197,19341834,5083986,312,7391943,8076628,417,1491399,4089043,5309297,156,82945748,31514120,1875,
1,128384,17385646,6975696,417,7591161,5998045,209,1107495,3903106,4263625,156,78474310,30795893,1822,
1,190468,19511521,5410859,261,7395590,8155221,156,1396504,4017065,4752165,312,82549551,31281672,5782,
1,106614,21023129,5014768,521,7534443,6162939,261,1250098,3890085,4399979,156,80454092,30746414,573,
1,184947,17685592,5279766,469,7466475,7109601,521,1630513,4149147,5273569,156,80542842,31273912,521,
1,209895,15797372,5290808,937,8157930,6056012,157,1139161,3897117,4442009,156,76318540,30957612,2656,
1,194061,20604016,4917424,260,7423715,8252721,469,1406139,4008574,4695342,157,83097413,31249745,1823,
1,119999,21657813,4986955,469,7576839,6178668,208,1235671,3860034,4338990,157,81063517,30780477,625,
1,216926,17696790,5336016,416,7481579,6972518,313,1475202,4117533,5235444,104,80255916,31246256,521,
1,174947,15977892,5198777,1146,8090273,5866586,104,1033693,3806180,4278470,156,75719688,30929070,2032,
1,244009,22136040,4860654,364,7584547,8310012,260,1366608,3961908,4068991,156,84106523,31251672,1198,
1,120676,14969251,5284142,469,7916941,6050596,156,1149891,3797117,4104095,312,74689433,30930163,781,
1,184687,22026926,4929248,313,7601943,8038555,469,1365618,3911544,4071230,156,83749337,31312401,989,
1,122968,16702003,5403984,937,7755588,5922836,156,1061297,3798576,4306229,157,76208592,30806519,2083,
1,216509,23314524,4754352,313,7591422,8886103,313,1291296,3877533,3784982,156,85450267,31385891,1146,
1,151406,15413884,5276068,573,7929545,5979815,209,1097703,3771857,4224355,156,75098129,30916414,677,
1,190885,22261716,8297825,260,7692046,8038763,416,1366504,3843159,3790346,104,87248851,31481984,1250,
1,139374,15324041,4995705,1302,7851420,6167939,157,1176192,3820502,4197272,313,74796828,30785582,2135,
1,217290,17849914,5228672,261,7443767,6979186,364,1545097,4131438,5305078,157,80503728,31352142,886,
1,172395,15946642,5167163,417,8055691,5889971,208,1074162,3914252,4272480,157,75885678,31032507,573,
1,254009,21840676,4806904,313,7524443,8227460,313,1310254,4038054,4342635,156,83960743,31301256,1510,
1,113697,16332109,5577785,885,7814546,5902159,156,1083172,3938366,4091491,156,76075937,30888289,1823,
1,195156,22817390,8245950,261,7737255,8052409,573,1369004,3980189,3694722,156,87803381,31434380,1614,
1,120104,16084767,4928986,572,7692306,5970700,260,1179421,3904356,4357375,156,75325420,30778915,834,
1,191874,17926945,5362786,261,7403090,7030279,364,1754002,4122689,5177996,365,80709404,31338079,729,
1,200156,16128621,6795645,417,7766994,6041690,104,1100515,3837533,4095241,157,77260983,30964434,2032,
1,180624,18285017,5142736,260,7376579,6896633,469,1584263,4170396,4918830,156,80281750,31270892,677,
1,179634,15974715,5112893,729,8056576,6002575,260,1131505,3763784,4166595,156,75770365,30998028,625,
1,265102,22110050,4797634,365,7454235,8205430,156,1314994,4060033,4146386,104,83922410,31259121,1615,
1,137031,20538756,5047059,365,7523454,6048721,157,1204629,4080710,4432426,156,80076074,30753029,3334,
1,195051,21275367,4864351,261,7501735,7951264,260,1286400,4160761,4173105,156,82986737,31302349,989,
1,128697,16358775,5437370,416,7831420,5998148,260,1168797,4057949,4222949,104,76366091,30825894,730,
1,197655,22506298,8338606,417,7670328,9522714,521,1390827,4020657,3777586,156,89173165,31448026,1459,
1,164947,16770024,5055080,417,8327512,5982992,157,1110255,3646961,4190136,156,76305883,30752769,2032,
1,195780,22023436,4819768,261,7413506,7963087,261,1337963,3873679,4151907,105,83532203,31416464,1459,
1,141301,19834176,5158985,469,7555849,6051950,260,1205307,3730659,4293781,104,79081808,30791779,625,
1,176718,22059686,4799769,469,7518141,7691109,209,1423535,3789252,4290031,104,83371058,31333548,1302,
1,170989,18974752,5298516,833,7595797,6289241,312,1265098,4040033,4273730,261,79050350,30777560,1979,
1,223124,21922447,4711905,312,7546891,8190586,209,1324109,4081908,4313208,261,83873452,31247819,729,
1,119322,15235239,5256173,469,8146941,5967783,156,1070203,3952534,4297114,156,75379481,31009851,678,
1,176718,22219060,8288763,260,7694494,8526574,469,1348900,4019564,3827638,156,87868536,31392401,1771,
1,119739,17694655,5005861,573,7551214,6095439,208,1155411,3720034,4433833,156,76821454,30751415,2604,
1,204582,17072990,5253568,1614,7496370,6941893,364,1396868,4141646,5072632,156,79291807,31232089,677,
1,172760,15920132,5073152,364,8030639,5968878,156,1107130,3736284,4311281,156,75609324,30943393,677,
1,209895,22395570,8277304,260,7683348,8017774,417,1248327,3801232,3827742,104,87243747,31451932,1875,
0,158488,14982011,5157996,573,7850900,4966591,261,1132234,3902689,4006595,156,73316262,30799487,2084,
1,118073,21598542,4789613,312,7391579,8047774,364,1346399,4052324,5764295,156,84784801,31326933,1562,
1,115416,14983470,5308569,469,7820015,5984555,104,1207494,3921960,4331906,156,75005838,30947612,2344,
1,242759,22031717,4726748,416,7534704,8214804,521,1269056,4057532,4107428,156,83767567,31263496,1146,
1,124114,14934199,5306797,313,7988035,6055648,156,1142598,4013314,4202792,156,75079066,30976570,4219,
1,185260,22437913,8275690,260,7677567,7980118,365,1369473,3996700,3856596,208,87457913,31386568,1302,
1,121354,18504495,5063205,260,7599078,6062262,104,1091140,3922898,4409771,156,77933428,30869748,730,
1,201770,17201323,5562160,417,7505016,7339184,625,1444108,4191386,5152892,157,80285604,31203756,729,
1,196145,21107502,5000237,313,7559704,6078304,313,1109891,3812325,4360500,104,80302687,30777404,1614,
1,221822,22251404,4834039,313,7493922,7928191,521,1359629,4034147,4078314,157,83883295,31400786,1979,
1,118646,20219070,4855706,416,7484391,6166481,261,1264525,3912325,4211594,156,79369462,30782353,938,
1,232082,22950671,4767790,261,7562099,8826625,261,1230306,3940293,3865346,157,85078967,31403391,781,
1,131666,23421606,4906435,417,7368246,6152158,260,1184578,3729982,4267427,157,82154866,30733707,1875,
1,193906,21376825,4806592,261,7437516,7937201,260,1330046,3938679,4615238,156,83310120,31344746,1406,
1,128801,19406625,5216121,261,7524808,6107419,209,1249681,3788888,4281698,156,78851600,30822456,782,
1,225467,22325101,4757738,312,7517412,7896003,365,1272962,3816857,4121595,156,83539442,31337245,885,
1,140103,19285480,5054819,469,7557672,6225960,156,1334942,3684462,4243938,156,78609987,30770946,1667,
1,187239,18858347,4903206,312,7355485,7087102,677,1473639,4083262,5165496,156,80807528,31294485,781,
1,152499,15362114,5403985,417,7771161,5938305,261,1201765,3723576,4182740,156,75019587,30943133,469,
1,180832,17251897,4989195,625,7984544,6632572,261,1062963,3659774,3837638,469,77113327,31249173,2136,
1,127187,17948403,3383942,781,7766005,6731894,938,1594732,4190657,5339870,157,78585872,31172767,2188,
0,230989,15465238,5111382,469,8732926,5093882,208,1053484,3813679,4101543,156,74864692,30930424,938,
1,153176,18120538,4970914,1719,7599860,6796843,417,1343848,4261750,4933258,364,80021439,31333183,625,
1,198384,19648864,3501338,313,8086680,5827055,156,1145568,3752013,4281334,104,77692856,30916466,677,
1,236041,17783040,5082476,520,7513454,6930592,469,1419316,4112011,5238100,157,80071491,31286308,1771,
1,200260,25460763,5249402,417,7538922,6237053,261,1253431,3761284,4269875,104,85013394,30731103,834,
1,215520,18728088,4902007,312,7357256,6975383,469,1449576,4258834,5218360,157,80852528,31305735,729,
1,177447,24992797,8475897,260,7392048,6172053,208,1216400,3842013,4360656,104,87659006,30747196,572,
1,207030,19424490,5082892,313,7384444,8051784,885,1630357,3878523,5157267,365,82560281,31326152,2969,
1,138280,20314746,5021278,520,7671578,6081898,209,1246712,3798368,4168938,156,79540868,30799852,937,
1,258801,18794077,4905289,1094,7410017,6978143,572,1748638,4031075,5049142,208,80815602,31202871,677,
1,207499,20313236,5030653,312,7641161,6137053,157,1194370,3711336,4175813,156,79520191,30820165,625,
1,192239,18402985,4952476,417,7395902,6891738,105,1793950,3988992,4940497,1042,80306333,31232454,1615,
1,163697,20984795,4968205,573,7596006,6106533,208,1166244,3695816,4139303,156,79914669,30745165,886,
1,170416,18534963,4941903,417,7441631,6914498,677,1669159,3984721,5168204,156,80457166,31167038,469,
1,168228,21323387,4910341,312,7594130,6200543,260,1189317,3762430,4373417,156,80569092,30778290,834,
1,183801,18765743,4785081,260,7440589,7150591,1823,1538535,3972793,5144871,157,80688154,31250788,1823,
1,187187,21552397,5019351,313,7580797,6129867,208,1188588,3695972,4162532,156,80621904,30787561,781,
1,245937,22216039,4677477,260,7544183,8122722,468,1291400,3958835,4076022,157,83761316,31291829,1302,
1,129218,19696207,4935497,573,7542620,6215387,209,1266869,3750191,4108001,156,78697278,30748081,729,
1,193488,22174998,4847997,261,7438246,7931732,469,1404368,3814096,4011856,104,83477255,31270787,3177,
1,135729,19345064,5005497,312,7545641,6123043,156,1255879,3703315,4244876,156,78420404,30764540,729,
1,233800,22079477,4763988,260,7529443,8118555,261,1252494,3779929,4036074,156,83425016,31292975,1041,
1,147083,19965008,4820341,261,7597567,6118981,156,1210254,3648315,4408000,157,79055922,30860477,625,
1,260259,18770899,4970862,260,7427308,8089857,417,1619627,3842169,5290235,104,82095699,31385005,3230,
1,229322,23678948,4985445,365,7503453,6171168,157,1229629,3720034,4158105,104,82794550,30811623,834,
1,218957,22478225,4773831,260,7496370,7949180,260,1363119,3800346,4212167,261,83998034,31425526,3646,
1,133281,19284751,5052476,365,7529287,6102367,208,1153797,3755295,4185813,156,78262124,30753029,1094,
1,208228,21650365,8903760,261,7651370,9068498,261,1336400,3807951,3804773,156,88162128,31391464,4271,
1,121874,14181390,4699092,364,7936368,6994654,261,1237858,3732118,3844149,104,74395997,31404797,1510,
1,153437,11456403,3482015,677,8206939,5805180,157,1073432,3715399,4281750,156,69771853,31262871,2084,
1,149009,16616691,5037059,469,7615901,6779290,261,1370201,4160188,5198829,157,79266963,31551932,573,
1,176093,15990445,5127215,573,8593240,5742420,156,1114057,3676336,4296489,156,76304737,31077143,1927,
1,167082,16929137,4951174,833,7574235,6860905,365,1282234,4050085,5010288,156,79033214,31431516,781,
1,143385,15382218,5031538,417,8481938,6058044,260,1178015,3652274,4512634,364,75643595,30893549,572,
1,171458,16832523,4336229,260,7469079,6403563,104,1137391,4123313,5089350,157,77575461,31447244,469,
1,100052,14986230,5159715,1927,8319543,5960544,261,1206505,3753576,4286594,156,75169066,31047872,1823,
1,223593,16756795,3348057,417,7582985,6466011,156,1336088,4093574,5310964,157,76944474,31299746,677,
1,95416,15403468,5029716,312,8344856,5746483,312,1114995,3800555,4197220,364,75079015,31050476,469,
1,172551,16980283,3414619,729,7653192,6865227,208,1299108,4137845,5016747,156,77494315,31375579,833,
1,110312,15549561,4201490,468,8977561,5713619,104,1079735,3743992,4142845,313,74806672,30982508,1927,
1,191301,17293928,4984924,312,7488298,6881269,312,1348692,4349459,5020184,156,79848887,31475005,937,
1,151041,15741070,4944090,312,8452615,6407105,261,1196140,3673576,4119042,156,75950104,30944799,469,
0,193697,17188928,5002476,573,7567099,5646900,469,1288536,4136178,5021486,157,78160666,31438391,625,
1,213436,24681235,4920861,468,7497985,6121481,261,1189995,3733055,4258104,105,83994128,30838862,1927,
1,220572,20324017,4860758,260,7394808,8124388,261,1437024,3815347,4850967,156,83071164,31547400,1771,
1,85729,19454125,4951330,312,7550433,6178355,208,1237702,3766180,4202271,157,78469310,30759644,782,
1,191249,21974582,9233966,365,7780327,7849077,417,1272703,3738888,3749253,156,87921088,31615890,937,
1,99062,15616904,3413317,260,7806316,5745858,156,1172078,3661285,4272011,156,73124232,31021466,1354,
1,184009,17236845,5070132,261,7526735,6664655,312,1280670,4185032,4976956,156,78866496,31237714,781,
1,187759,15649613,5025392,417,8677303,6048721,260,1204109,3636962,4269511,156,75993176,30977247,833,
1,200415,17344500,3430817,520,7724025,6581896,156,1285411,4085606,5762421,104,78040198,31235162,885,
1,146198,15394509,3993002,1615,8802978,5809452,104,1150880,3751544,4216647,156,74547298,30973237,1823,
1,187447,24288894,3245453,261,7615381,8034232,260,1381920,3798159,4342271,157,84500531,31290840,1718,
1,118229,15140396,5103205,261,8031889,5859763,104,1118276,3748315,4192167,157,74689746,31072350,677,
1,185260,17418458,4919560,573,7615692,6786426,781,1325723,4049095,4997476,156,78931757,31252350,573,
1,178229,15846070,5044663,417,8285534,5863669,104,1011922,3951960,4402635,156,75880156,30984227,1875,
0,209531,17315542,3849409,364,7627516,5516849,573,1343536,4546644,5270391,157,77355410,31314016,833,
1,132812,15307479,5015913,625,8324231,6008044,156,1163275,4004356,4457114,208,75727448,31015424,573,
0,219843,16843148,4939299,469,7564964,5610754,312,1309109,4355136,5085965,156,77592701,31261048,989,
1,221770,19480323,5391954,417,7721265,5929763,157,1166869,3862638,4385292,105,79466389,30974903,3437,
1,191353,17096481,3760399,677,7591005,6567416,156,1252442,4490551,5251537,156,77814210,31258391,729,
1,125208,15102428,3441442,521,8800530,5975284,208,1216088,3853835,4301177,157,74318185,31171621,729,
0,205833,17916373,4919820,416,7539287,5651327,468,1202650,4198834,5403828,156,78762070,31240059,625,
1,172395,14666857,4425291,364,8792562,5996846,261,1169005,3860554,4360187,157,74725318,30984800,1718,
1,188228,17078199,4834873,260,7554078,6570229,156,1177807,4330396,5012267,105,78481342,31238132,730,
1,191093,24119103,4983882,260,7563453,6123773,208,1300462,3822273,4075918,156,83212361,30745321,781,
1,195520,19448553,4815185,260,7436266,7986004,677,1548222,3998158,5191590,157,82456583,31434589,1094,
1,112656,19708863,5039976,312,7555433,6136897,157,1189474,3714461,4326073,156,78873631,30779332,1511,
1,202499,18558088,4906799,260,7402256,7205747,312,1540878,4057533,5104195,520,80698935,31279225,469,
1,174947,21407814,5058830,261,7564964,6181637,208,1210567,3708263,4182168,156,80589926,30789852,781,
1,222499,22246820,4677165,1094,7509547,7988399,209,1345566,3916700,4081491,156,83658713,31349381,1458,
1,118437,19513864,4988934,260,7562724,6184866,261,1225984,3798731,4313417,157,78830351,30817977,3541,
1,202447,22440673,4832633,260,7474182,7747410,209,1317650,3896856,4024616,156,83647827,31348912,1094,
1,154583,19504698,5205912,261,7572360,6163355,208,1218640,3814930,4314198,156,79001131,30780738,677,
1,182187,21782603,4768258,261,7516995,8025274,104,1321452,3915033,4311281,156,83733869,31428859,1458,
1,94426,19299334,4926955,313,7569599,6164657,156,1315098,3706128,4044720,157,78256708,30800373,1718,
1,255780,19140013,4961799,261,7420694,7916108,312,1620253,3841909,5101902,156,82375125,31562817,1406,
1,107500,21004482,4884560,261,7634703,6301897,260,1240515,3689253,4304406,157,80233782,30778654,1042,
1,164947,17672416,5075601,834,7521162,7204914,521,1303379,3995085,5156173,104,80392010,31504432,885,
1,162187,16095704,3765242,417,8619647,5919659,208,1170464,3940554,4328678,208,75503804,30967820,1822,
0,167082,16891273,5059402,313,7450173,5703983,260,1278744,4405656,4911851,156,77966552,31426308,833,
1,159166,15910184,5097319,625,8348814,5981221,209,1201713,3833523,4350083,156,76262863,31033080,781,
1,197863,16750649,5048778,417,7584443,6833665,417,1253015,4269615,5014924,157,79150296,31425474,573,
1,156665,24639674,4894873,260,7504964,6252053,209,1195411,3837586,4249095,104,83783295,30783811,1875,
1,240728,21927655,4781748,260,7561057,8298918,261,1241609,3990554,3678212,156,83740431,31496255,1250,
1,105728,19960477,4945757,312,7633453,6147210,208,1291817,3829773,4195969,156,79157797,30754435,469,
1,197239,20144538,5306328,365,7424444,8253502,261,1400357,3920398,5024455,157,83394651,31324954,1198,
1,115260,19081054,4931226,260,7681577,6181532,208,1204421,3765398,4358573,104,78377436,30780268,2552,
1,160468,18430172,4881695,261,7420433,7097518,365,1575617,4001283,5107162,156,80429614,31287402,625,
1,179062,21379585,5002320,312,7595015,6119606,156,1182599,3705607,4217220,157,80461437,30784331,625,
1,253176,22169738,4771175,990,7515328,8083451,364,1358431,3963002,4104824,156,83811941,31247454,938,
1,135312,19363189,5081486,364,7556109,6288720,313,1239421,3709878,4544613,156,78984361,30747249,1823,
1,152083,22204581,4753779,313,7439183,8001211,416,1413223,3816908,3766648,156,83547880,31519745,1719,
1,102499,19488032,4982320,521,7557412,6023304,208,1201505,3719305,4275032,156,78408946,30767404,469,
1,219374,22033957,4800966,313,7522568,8211106,313,1301400,3792794,4084981,156,83906003,31457453,2240,
1,100937,19777978,4936851,729,7535746,6131793,156,1253535,3731180,4410291,157,79004099,30813029,1458,
1,330363,18451526,4982633,312,7443558,7707723,521,1565826,4015189,5372735,156,82264501,31551880,2187,
1,168437,21237189,4987476,886,7586422,6206793,313,1200724,3722482,4242740,156,80649925,30853601,677,
1,171978,18785847,4846852,365,7477360,7973972,417,1527805,3874825,5127475,156,81983148,31648286,3282,
1,102916,20526360,6847415,417,7509391,6172783,208,1202807,3720399,4277844,156,81410703,30756987,3594,
1,190989,22465100,4768987,312,7531682,8110586,156,1255255,3803055,4364250,156,84290481,31395058,1146,
1,97760,19547771,4978466,677,7550068,6176950,416,1213276,3690086,4279771,156,78560091,30738394,833,
1,179114,18581525,4926278,417,7410537,7270069,677,1737648,3973992,5373568,104,81711743,31493026,573,
1,165155,22511975,4860446,312,7672567,6134867,156,1184733,3775138,4179095,157,81564920,30771207,1927,
1,193906,22240258,9572610,313,8084805,7201111,156,1363014,3781024,3802326,156,88413326,31747869,1980,
1,102812,16039089,4038262,364,8148034,5848983,157,1155984,3770659,4262272,105,74489070,30840425,469,
1,184582,16896898,5035600,2604,7707567,6705072,156,1279317,4106855,5015393,156,79109672,31385370,520,
1,167239,16023882,5102580,469,8509230,5856430,156,1048693,3857690,4269875,156,76342915,31024278,1928,
0,158801,16768096,3787794,313,7517933,5565859,729,1175515,4313886,5288204,156,76456508,31268964,677,
1,105520,15427530,4984195,521,8294596,5989815,209,1202286,3858211,4415708,208,75640418,31055320,468,
1,237915,16828721,3342327,364,7573870,6835227,469,1279473,4222480,5848983,104,78271395,31498963,885,
0,115312,15465342,3895555,260,8887614,4912998,312,1156870,3865606,4160657,156,73876468,31009851,2605,
1,103854,16669659,4987580,677,7855744,6712624,313,1375566,4376489,4918518,104,79203161,31490162,781,
1,162708,20827348,4868466,625,7822879,5912784,208,1224786,3920814,4226438,156,80271489,30988913,677,
1,187655,16826898,4933934,886,7587359,6800592,521,1295670,4265709,4969612,156,78969152,31345683,781,
1,163072,15901955,3349307,625,8610792,5963982,260,1112130,3772795,4322011,156,74625006,31061934,1875,
1,225728,17157314,4737529,573,7483037,6512313,261,1112078,4298521,5361850,156,78662903,31300318,573,
0,193697,24518997,4786592,625,8350169,4813154,156,1071609,3773003,4052637,156,82603926,30776623,677,
1,107551,16892158,5084403,417,7897202,7133299,157,1450357,4210084,5085184,156,79763680,31390735,937,
1,243540,24430508,4961382,364,7540276,6248512,156,1215463,3835815,4208261,157,83770743,30773758,1771,
1,181769,20775369,4847320,261,7429808,7858295,261,1352389,3989200,5439713,156,83560015,31291672,1563,
1,150677,20247455,4937945,364,7517776,6103929,261,1214890,3866492,4397062,260,79509201,30774540,677,
1,223020,22093071,4781436,261,7557672,8098815,521,1270619,3863679,4170449,156,83662463,31250475,1198,
1,154843,23804000,4866071,417,7431058,6174085,260,1180724,3723836,4376958,156,82782362,30734748,1458,
1,242759,22102082,9422768,312,7746005,7814181,365,1385098,3750086,3930294,208,88198482,31449901,2500,
1,139270,20583912,3329307,416,7498505,6042054,208,1157598,3723837,4441489,104,77940250,30730686,625,
1,172343,16618046,3500191,1302,7555485,6381636,364,1331139,4143366,5303569,104,76979579,31290006,729,
1,219217,19161262,4154667,521,7794181,5913409,260,1252859,3844669,4406281,156,78072385,30993237,1562,
1,209322,16924763,4961903,469,7606474,6601010,417,1304577,4147376,5146329,365,78965975,31607453,990,
1,170936,19301887,3427952,469,7938660,5973565,260,1235099,3784096,4327948,156,77458117,30963914,2343,
1,220885,17592728,5028986,573,7531527,6752988,625,1335410,4168782,5327162,156,79684357,31232611,2239,
1,168489,21522397,4943414,573,7655120,6181273,260,1164526,3829878,4208470,157,80749717,30766831,1562,
1,185519,22324059,9639850,312,7841473,8432928,156,1259578,3859460,3820555,156,89136134,31497089,1875,
1,119322,16022632,3578003,468,9025009,5926222,208,1208848,3866648,4265240,104,75525158,31151830,990,
1,215989,18412203,6339605,313,7843608,9023186,313,1336868,4094824,3914825,312,86311096,34529053,1822,
1,108385,16174766,3246234,469,9470788,6098616,157,1074265,3990606,5442630,365,77766918,31783493,1771,
1,136666,19895373,4607374,312,8054285,9171153,468,1396035,4036908,4045136,105,85620006,33874004,1094,
1,132239,16378463,5476432,1198,8490740,6063669,156,1238431,4035293,5450391,156,79729408,31785733,2396,
1,146874,18744598,4783935,313,8388814,9208966,156,1229681,3978263,3947741,157,84893915,34063587,1041,
1,114218,20165788,4929455,521,8246627,6393823,156,1317597,4088678,5439245,104,82848873,31686723,3438,
1,130625,22580204,4779404,261,8658136,7713245,156,1163171,4060866,4028574,156,87288226,33803796,573,
